area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000160,2021,0.023545662138506465,5.306267303946952e-5,0.010122835798558438,0.0402566806637317,0.03013384486517326
W02000161,2021,0.025925337403447296,7.541200688882037e-5,0.011725709475165616,0.046443156345389314,0.0347174468702237
W02000162,2021,0.024980038433790697,8.775299812159828e-5,0.01196056300816013,0.04906097454642271,0.03710041153826259
W02000163,2021,0.02888464060275336,9.418846999557456e-5,0.013586784705618693,0.05123276666889309,0.0376459819632744
W02000164,2021,0.024586418673173634,5.288557399976263e-5,0.012732745659449,0.0411929388165463,0.028460193157097302
W02000165,2021,0.029343231426092,1.0569318013623626e-4,0.014066123453150788,0.05273423075222612,0.038668107299075334
W02000166,2021,0.02859621500838013,9.699690964519603e-5,0.013567479030055028,0.05212601806071221,0.03855853903065718
W02000167,2021,0.03166671104197885,1.5323600527806342e-4,0.014428636046296978,0.067506306460658555,0.05307767041436158
W02000168,2021,0.026411400043848038,8.33486051004337e-5,0.01342408978605902,0.047343213649196525,0.0339191238631375
W02000169,2021,0.02558628124084622,5.183058818720566e-5,0.015679425350176576,0.04296317642786786,0.027283751077691282
W02000170,2021,0.023137272423570294,5.450909697450122e-5,0.01223255383575042,0.04051170908727961,0.028279155251529187
W02000171,2021,0.021797835673120467,5.479839659198107e-5,0.010848978113655209,0.0379544535477976,0.02710547543414239
W02000172,2021,0.022662508679872222,8.644438484248751e-5,0.00964306670197898,0.04322472991092621,0.03358166320894723
W02000173,2021,0.02446639915531888,7.258242047883795e-5,0.011641352335569507,0.043044514213136695,0.031403161877567184
W02000174,2021,0.019552981087590553,3.909068312892066e-5,0.009189021091945936,0.03375750428292751,0.024568483190981573
W02000175,2021,0.02270615752952022,6.877339275389789e-5,0.010237145476624942,0.04158891169018701,0.03135176621356207
W02000176,2021,0.021284392861989066,4.5550930070262786e-5,0.011150208031497131,0.03676862621769368,0.025618418186196548
W02000177,2021,0.021879783285444303,5.8589809397377996e-5,0.010013001582637918,0.03874540500950784,0.028732403426869925
W02000178,2021,0.02592201470569463,8.770787785977387e-5,0.01187575444977159,0.049431730276687055,0.037555975826915465
W02000179,2021,0.02012929816056545,4.704453568024169e-5,0.010326481351866852,0.03739595668612338,0.027069475334256528
W02000180,2021,0.022868685010449585,5.092446753380061e-5,0.011872826244324064,0.0390157930654462,0.027142966821122133
W02000181,2021,0.022867396629400273,6.269557705022795e-5,0.011092590605254304,0.03983850031392287,0.02874590970866857
W02000182,2021,0.02407425667637667,5.607197048601152e-5,0.01133742520072234,0.04078194353951618,0.029444518338793843
W02000183,2021,0.025101880987162012,5.338083240538757e-5,0.013477802619523215,0.04147159992084984,0.027993797301326624
W02000184,2021,0.023089221975460456,4.941310536219799e-5,0.012298795439685116,0.039315178021310064,0.027016382581624948
W02000185,2021,0.021193900138851706,6.838742485854832e-5,0.009813096739198678,0.037084245315425465,0.027271148576226787
W02000186,2021,0.02671783215290784,9.78738618234432e-5,0.013098174278707016,0.04948765116978885,0.03638947689108184
W02000188,2021,0.028102960263737507,1.1647871766082636e-4,0.011137690873417875,0.052214756473483365,0.04107706560006549
W02000189,2021,0.024674220434357966,7.60595285118538e-5,0.012406555912646462,0.04742571173986458,0.035019155827218124
W02000191,2021,0.03264314142167333,1.227694669071935e-4,0.016226959590302535,0.058738716571655115,0.04251175698135258
W02000192,2021,0.0307016250146127,9.711385430707122e-5,0.014436781004087556,0.05086007034664957,0.03642328934256202
W02000193,2021,0.034329403588542806,1.367699514886264e-4,0.014141505679847295,0.0604194240714529,0.0462779183916056
W02000194,2021,0.02141473881075573,5.009884273125314e-5,0.01004933941182103,0.037760073875170524,0.027710734463349495
W02000195,2021,0.02100573213510547,6.158860794252246e-5,0.008667226036390942,0.037590567026315025,0.028923340989924082
W02000196,2021,0.028081646531548196,1.6260010124556182e-4,0.01204755111983618,0.05858915326158232,0.046541602141746144
W02000197,2021,0.020036616633942256,6.767156590518573e-5,0.008360166830144596,0.03817420774607996,0.02981404091593537
W02000198,2021,0.02575655414845972,1.1204125269230235e-4,0.010998056331971744,0.050140890601843804,0.03914283426987206
W02000200,2021,0.023629771061547563,5.3324415563220594e-5,0.012267655787961873,0.040500763350885156,0.028233107562923285
W02000201,2021,0.022791266815176427,3.828717442063402e-5,0.012141330504078968,0.03583145719309227,0.0236901266890133
W02000202,2021,0.02442269023992603,4.3492002945099076e-5,0.013449979998523718,0.04106303225518802,0.027613052256664307
W02000204,2021,0.021382713944638563,3.702703410138923e-5,0.01029655331720419,0.03502523274323294,0.024728679426028747
W02000205,2021,0.0212398702568587,4.405327754883376e-5,0.010678286428460014,0.03536411030118707,0.02468582387272706
W02000206,2021,0.021780677550810503,6.037833098218785e-5,0.008632559303854398,0.03911556464258746,0.030483005338733063
W02000207,2021,0.018727884385865118,3.6550563786266384e-5,0.008788871845232648,0.03143342556090516,0.02264455371567251
W02000208,2021,0.022184569295819325,4.985689173621755e-5,0.009928831195317234,0.036588450815187544,0.02665961961987031
W02000210,2021,0.02160867921360006,7.116994942984264e-5,0.00957015446183657,0.03974447623136984,0.03017432176953327
W02000211,2021,0.023368801689242127,7.055688607568092e-5,0.011093216325635655,0.041321609247171,0.030228392921535348
W02000212,2021,0.021873806505579085,3.999002809952194e-5,0.011089711402899551,0.03554890340744539,0.02445919200454584
W02000213,2021,0.019780106868415647,5.164042953085186e-5,0.008630216903169566,0.03596656647853784,0.027336349575368273
W02000214,2021,0.020193766304454467,6.033746850200645e-5,0.008406215757079193,0.03721437779727818,0.028808162040198988
W02000215,2021,0.0216393260514596,6.907433065864936e-5,0.008559120596407201,0.040687820863711574,0.03212870026730437
W02000216,2021,0.021671227481421234,5.411107843968418e-5,0.009816744745306524,0.03797543447555566,0.028158689730249136
W02000217,2021,0.022063461866442948,4.753998087462865e-5,0.011063309950736967,0.037481912059279025,0.026418602108542057
W02000218,2021,0.025104494635402215,5.477466204329187e-5,0.014043114976555467,0.04166139096878284,0.02761827599222737
W02000219,2021,0.02325136690334464,6.353541905705496e-5,0.011432750400656059,0.039940939589883775,0.028508189189227717
W02000220,2021,0.023993366587105408,4.982153900666475e-5,0.012293576638736864,0.038848379966789456,0.026554803328052594
W02000221,2021,0.023413602500476045,4.8805864101584974e-5,0.01198029317172792,0.039786139853231664,0.027805846681503744
W02000222,2021,0.023138283794393078,4.1520694128768694e-5,0.012067830887609092,0.036761470438927524,0.024693639551318432
W02000223,2021,0.022535524483638335,5.215713439007328e-5,0.011370682979150167,0.038299152908028954,0.026928469928878786
W02000224,2021,0.024027875045296642,5.734605775480112e-5,0.011653023813555308,0.0403885981591189,0.028735574345563595
W02000225,2021,0.02602541079975351,6.974582197349803e-5,0.014135280493624443,0.045349345193227475,0.03121406469960303
W02000226,2021,0.023341946683451516,4.8301326954596966e-5,0.010587059667282905,0.037953641852449316,0.02736658218516641
W02000227,2021,0.026434545800958147,7.792609779745527e-5,0.013284151028225067,0.04834673071054117,0.0350625796823161
W02000228,2021,0.025227897046207256,6.962081103550385e-5,0.013199352645845881,0.04255391385884188,0.029354561212995997
W02000229,2021,0.026177189452481715,9.20592545668464e-5,0.012049937597809954,0.048578481182736076,0.03652854358492612
