area_id,pop_density,age_adult_mean,female_adult_share,caraccess_adult_share,scaled_pop_density,scaled_age_adult_mean,scaled_female_adult_share,scaled_caraccess_adult_share
W02000092,447.8,49.64880740477038,0.5278400597907325,0.8238041853512705,-0.5428636844957109,-0.28723252289436907,0.9089106423540144,-0.479752501084354
W02000093,107.7,50.89300635785649,0.5115370301451433,0.9050986229996278,-0.7157516811309871,-0.004351069756644852,-0.33886622057880644,0.6307616050624962
W02000094,665.6,50.05319440636139,0.5120079579366207,0.8223674861446639,-0.4321462317842636,-0.19529097097750675,-0.30282305467089654,-0.49937837932866785
W02000095,53.2,54.84713261648746,0.5159069767441861,0.9560930232558139,-0.7434564615385807,0.894660281407982,-0.004405793463482398,1.327365240651302
W02000096,48.7,53.38605656638443,0.5204101006265426,0.9077273590279096,-0.745744012214437,0.5624695854001674,0.3402475570777094,0.6666711768018402
W02000097,17.6,55.68271334792122,0.49623099527277376,0.9543886546569567,-0.7615535291075776,1.0846381711462534,-1.5103365909435431,1.3040828928565882
W02000098,52.0,54.768301478543094,0.5093167701863354,0.9527573875399963,-0.7440664750521424,0.876737209861515,-0.5087971516095455,1.2817991401586002
W02000099,170.2,52.32826274848747,0.5169082125603864,0.8206986250464511,-0.6839801439663157,0.321969260605179,0.07222529369966293,-0.522175680649351
W02000100,12.2,55.07494529540482,0.5050524308865586,0.9090562440419447,-0.7642985899186051,0.946455841511528,-0.835174765441352,0.6848242706200988
W02000101,43.3,55.20618766537757,0.5063775510204082,0.9572704081632653,-0.7484890730254646,0.9762951467440583,-0.7337547055157869,1.3434487832147524
W02000102,23.4,54.520611826151836,0.5056785370548604,0.9507218479307026,-0.758605130458696,0.8204224150115249,-0.787254789367585,1.2539928656442334
W02000103,30.5,55.184251660805,0.5075025693730729,0.9642343268242549,-0.7549958838367894,0.9713077700595403,-0.6476497359888693,1.4385786608644389
W02000104,267.3,52.87357169185404,0.5022222222222222,0.8208695652173913,-0.6346198838272821,0.44595086814946394,-1.051789036862147,-0.5198405704422125
W02000105,1324.4,47.112282422162295,0.5261261261261261,0.7943371943371943,-0.09724881283889439,-0.8639376159347862,0.7777321548097623,-0.8822832293044215
W02000106,17.6,55.66228761604484,0.503013698630137,0.9278538812785389,-0.7615535291075776,1.0799941705221894,-0.991212201094666,0.9416074149203887
W02000107,18.6,56.6168468981218,0.5067712045616536,0.9333570919458304,-0.7610451845129429,1.2970230597928778,-0.7036258404241067,1.0167834448175408
W02000108,16.4,56.93972347366786,0.5127910790423089,0.9340767464742539,-0.7621635426211392,1.3704323764042226,-0.2428857045099392,1.0266142097319086
W02000109,441.3,55.17693079237713,0.5043906618119511,0.8387234953951596,-0.5461679243608366,0.9696432951827767,-0.8858242556189686,-0.27594883705775464
