area_id,time_id,msoa_name,age_band,sex,pop_count
W02000248,2021,Vale of Glamorgan 012,50_64,2,1027
W02000248,2021,Vale of Glamorgan 012,65_plus,2,824
W02000248,2023,Vale of Glamorgan 012,16_24,1,660
W02000248,2023,Vale of Glamorgan 012,25_34,1,724
W02000248,2023,Vale of Glamorgan 012,35_49,1,1060
W02000248,2023,Vale of Glamorgan 012,50_64,1,907
W02000248,2023,Vale of Glamorgan 012,65_plus,1,719
W02000248,2023,Vale of Glamorgan 012,16_24,2,651
W02000248,2023,Vale of Glamorgan 012,25_34,2,911
W02000248,2023,Vale of Glamorgan 012,35_49,2,1057
W02000248,2023,Vale of Glamorgan 012,50_64,2,1046
W02000248,2023,Vale of Glamorgan 012,65_plus,2,818
W02000248,2025,Vale of Glamorgan 012,16_24,1,706
W02000248,2025,Vale of Glamorgan 012,25_34,1,742
W02000248,2025,Vale of Glamorgan 012,35_49,1,1110
W02000248,2025,Vale of Glamorgan 012,50_64,1,906
W02000248,2025,Vale of Glamorgan 012,65_plus,1,738
W02000248,2025,Vale of Glamorgan 012,16_24,2,635
W02000248,2025,Vale of Glamorgan 012,25_34,2,893
W02000248,2025,Vale of Glamorgan 012,35_49,2,1173
W02000248,2025,Vale of Glamorgan 012,50_64,2,1008
W02000248,2025,Vale of Glamorgan 012,65_plus,2,873
W02000249,2021,Vale of Glamorgan 013,16_24,1,461
W02000249,2021,Vale of Glamorgan 013,25_34,1,536
W02000249,2021,Vale of Glamorgan 013,35_49,1,807
W02000249,2021,Vale of Glamorgan 013,50_64,1,802
W02000249,2021,Vale of Glamorgan 013,65_plus,1,729
W02000249,2021,Vale of Glamorgan 013,16_24,2,419
W02000249,2021,Vale of Glamorgan 013,25_34,2,590
W02000249,2021,Vale of Glamorgan 013,35_49,2,921
W02000249,2021,Vale of Glamorgan 013,50_64,2,907
W02000249,2021,Vale of Glamorgan 013,65_plus,2,895
W02000249,2023,Vale of Glamorgan 013,16_24,1,447
W02000249,2023,Vale of Glamorgan 013,25_34,1,528
W02000249,2023,Vale of Glamorgan 013,35_49,1,821
W02000249,2023,Vale of Glamorgan 013,50_64,1,815
W02000249,2023,Vale of Glamorgan 013,65_plus,1,740
W02000249,2023,Vale of Glamorgan 013,16_24,2,429
W02000249,2023,Vale of Glamorgan 013,25_34,2,574
W02000249,2023,Vale of Glamorgan 013,35_49,2,942
W02000249,2023,Vale of Glamorgan 013,50_64,2,941
W02000249,2023,Vale of Glamorgan 013,65_plus,2,946
W02000249,2025,Vale of Glamorgan 013,16_24,1,478
W02000249,2025,Vale of Glamorgan 013,25_34,1,535
W02000249,2025,Vale of Glamorgan 013,35_49,1,801
W02000249,2025,Vale of Glamorgan 013,50_64,1,835
W02000249,2025,Vale of Glamorgan 013,65_plus,1,781
W02000249,2025,Vale of Glamorgan 013,16_24,2,461
W02000249,2025,Vale of Glamorgan 013,25_34,2,567
W02000249,2025,Vale of Glamorgan 013,35_49,2,925
W02000249,2025,Vale of Glamorgan 013,50_64,2,970
W02000249,2025,Vale of Glamorgan 013,65_plus,2,951
W02000250,2021,Vale of Glamorgan 014,16_24,1,755
W02000250,2021,Vale of Glamorgan 014,25_34,1,767
W02000250,2021,Vale of Glamorgan 014,35_49,1,1051
W02000250,2021,Vale of Glamorgan 014,50_64,1,1153
W02000250,2021,Vale of Glamorgan 014,65_plus,1,1000
W02000250,2021,Vale of Glamorgan 014,16_24,2,559
W02000250,2021,Vale of Glamorgan 014,25_34,2,681
W02000250,2021,Vale of Glamorgan 014,35_49,2,1056
W02000250,2021,Vale of Glamorgan 014,50_64,2,1254
W02000250,2021,Vale of Glamorgan 014,65_plus,2,1081
W02000250,2023,Vale of Glamorgan 014,16_24,1,742
W02000250,2023,Vale of Glamorgan 014,25_34,1,761
W02000250,2023,Vale of Glamorgan 014,35_49,1,1081
W02000250,2023,Vale of Glamorgan 014,50_64,1,1191
W02000250,2023,Vale of Glamorgan 014,65_plus,1,1070
W02000250,2023,Vale of Glamorgan 014,16_24,2,537
W02000250,2023,Vale of Glamorgan 014,25_34,2,769
W02000250,2023,Vale of Glamorgan 014,35_49,2,1112
W02000250,2023,Vale of Glamorgan 014,50_64,2,1278
W02000250,2023,Vale of Glamorgan 014,65_plus,2,1172
W02000250,2025,Vale of Glamorgan 014,16_24,1,714
W02000250,2025,Vale of Glamorgan 014,25_34,1,769
W02000250,2025,Vale of Glamorgan 014,35_49,1,1101
W02000250,2025,Vale of Glamorgan 014,50_64,1,1203
W02000250,2025,Vale of Glamorgan 014,65_plus,1,1158
W02000250,2025,Vale of Glamorgan 014,16_24,2,597
W02000250,2025,Vale of Glamorgan 014,25_34,2,843
W02000250,2025,Vale of Glamorgan 014,35_49,2,1191
W02000250,2025,Vale of Glamorgan 014,50_64,2,1314
W02000250,2025,Vale of Glamorgan 014,65_plus,2,1289
W02000251,2021,Vale of Glamorgan 015,16_24,1,498
W02000251,2021,Vale of Glamorgan 015,25_34,1,798
W02000251,2021,Vale of Glamorgan 015,35_49,1,993
W02000251,2021,Vale of Glamorgan 015,50_64,1,970
W02000251,2021,Vale of Glamorgan 015,65_plus,1,888
W02000251,2021,Vale of Glamorgan 015,16_24,2,524
W02000251,2021,Vale of Glamorgan 015,25_34,2,896
W02000251,2021,Vale of Glamorgan 015,35_49,2,1055
W02000251,2021,Vale of Glamorgan 015,50_64,2,1105
W02000251,2021,Vale of Glamorgan 015,65_plus,2,1158
W02000251,2023,Vale of Glamorgan 015,16_24,1,490
W02000251,2023,Vale of Glamorgan 015,25_34,1,888
W02000251,2023,Vale of Glamorgan 015,35_49,1,1071
W02000251,2023,Vale of Glamorgan 015,50_64,1,989
W02000251,2023,Vale of Glamorgan 015,65_plus,1,941
W02000251,2023,Vale of Glamorgan 015,16_24,2,495
W02000251,2023,Vale of Glamorgan 015,25_34,2,966
W02000251,2023,Vale of Glamorgan 015,35_49,2,1133
W02000251,2023,Vale of Glamorgan 015,50_64,2,1120
W02000251,2023,Vale of Glamorgan 015,65_plus,2,1208
W02000251,2025,Vale of Glamorgan 015,16_24,1,525
W02000251,2025,Vale of Glamorgan 015,25_34,1,913
W02000251,2025,Vale of Glamorgan 015,35_49,1,1177
W02000251,2025,Vale of Glamorgan 015,50_64,1,989
W02000251,2025,Vale of Glamorgan 015,65_plus,1,1000
W02000251,2025,Vale of Glamorgan 015,16_24,2,514
W02000251,2025,Vale of Glamorgan 015,25_34,2,1017
W02000251,2025,Vale of Glamorgan 015,35_49,2,1249
W02000251,2025,Vale of Glamorgan 015,50_64,2,1151
W02000251,2025,Vale of Glamorgan 015,65_plus,2,1303
W02000252,2021,Rhondda Cynon Taf 001,16_24,1,477
W02000252,2021,Rhondda Cynon Taf 001,25_34,1,545
W02000252,2021,Rhondda Cynon Taf 001,35_49,1,731
W02000252,2021,Rhondda Cynon Taf 001,50_64,1,888
W02000252,2021,Rhondda Cynon Taf 001,65_plus,1,949
W02000252,2021,Rhondda Cynon Taf 001,16_24,2,471
W02000252,2021,Rhondda Cynon Taf 001,25_34,2,583
W02000252,2021,Rhondda Cynon Taf 001,35_49,2,801
W02000252,2021,Rhondda Cynon Taf 001,50_64,2,950
W02000252,2021,Rhondda Cynon Taf 001,65_plus,2,1060
W02000252,2023,Rhondda Cynon Taf 001,16_24,1,495
W02000252,2023,Rhondda Cynon Taf 001,25_34,1,530
W02000252,2023,Rhondda Cynon Taf 001,35_49,1,708
W02000252,2023,Rhondda Cynon Taf 001,50_64,1,892
W02000252,2023,Rhondda Cynon Taf 001,65_plus,1,979
W02000252,2023,Rhondda Cynon Taf 001,16_24,2,467
W02000252,2023,Rhondda Cynon Taf 001,25_34,2,577
W02000252,2023,Rhondda Cynon Taf 001,35_49,2,828
W02000252,2023,Rhondda Cynon Taf 001,50_64,2,964
W02000252,2023,Rhondda Cynon Taf 001,65_plus,2,1088
W02000252,2025,Rhondda Cynon Taf 001,16_24,1,570
W02000252,2025,Rhondda Cynon Taf 001,25_34,1,530
W02000252,2025,Rhondda Cynon Taf 001,35_49,1,753
W02000252,2025,Rhondda Cynon Taf 001,50_64,1,863
W02000252,2025,Rhondda Cynon Taf 001,65_plus,1,957
W02000252,2025,Rhondda Cynon Taf 001,16_24,2,454
W02000252,2025,Rhondda Cynon Taf 001,25_34,2,577
W02000252,2025,Rhondda Cynon Taf 001,35_49,2,878
W02000252,2025,Rhondda Cynon Taf 001,50_64,2,970
W02000252,2025,Rhondda Cynon Taf 001,65_plus,2,1080
W02000253,2021,Rhondda Cynon Taf 002,16_24,1,435
W02000253,2021,Rhondda Cynon Taf 002,25_34,1,428
W02000253,2021,Rhondda Cynon Taf 002,35_49,1,600
W02000253,2021,Rhondda Cynon Taf 002,50_64,1,713
W02000253,2021,Rhondda Cynon Taf 002,65_plus,1,619
W02000253,2021,Rhondda Cynon Taf 002,16_24,2,338
W02000253,2021,Rhondda Cynon Taf 002,25_34,2,476
W02000253,2021,Rhondda Cynon Taf 002,35_49,2,630
W02000253,2021,Rhondda Cynon Taf 002,50_64,2,667
W02000253,2021,Rhondda Cynon Taf 002,65_plus,2,784
W02000253,2023,Rhondda Cynon Taf 002,16_24,1,433
W02000253,2023,Rhondda Cynon Taf 002,25_34,1,449
W02000253,2023,Rhondda Cynon Taf 002,35_49,1,589
W02000253,2023,Rhondda Cynon Taf 002,50_64,1,728
W02000253,2023,Rhondda Cynon Taf 002,65_plus,1,630
W02000253,2023,Rhondda Cynon Taf 002,16_24,2,300
W02000253,2023,Rhondda Cynon Taf 002,25_34,2,502
W02000253,2023,Rhondda Cynon Taf 002,35_49,2,605
W02000253,2023,Rhondda Cynon Taf 002,50_64,2,732
W02000253,2023,Rhondda Cynon Taf 002,65_plus,2,762
W02000253,2025,Rhondda Cynon Taf 002,16_24,1,434
W02000253,2025,Rhondda Cynon Taf 002,25_34,1,470
W02000253,2025,Rhondda Cynon Taf 002,35_49,1,606
W02000253,2025,Rhondda Cynon Taf 002,50_64,1,714
W02000253,2025,Rhondda Cynon Taf 002,65_plus,1,657
W02000253,2025,Rhondda Cynon Taf 002,16_24,2,299
W02000253,2025,Rhondda Cynon Taf 002,25_34,2,512
W02000253,2025,Rhondda Cynon Taf 002,35_49,2,626
W02000253,2025,Rhondda Cynon Taf 002,50_64,2,702
W02000253,2025,Rhondda Cynon Taf 002,65_plus,2,781
W02000254,2021,Rhondda Cynon Taf 003,16_24,1,406
W02000254,2021,Rhondda Cynon Taf 003,25_34,1,530
W02000254,2021,Rhondda Cynon Taf 003,35_49,1,697
W02000254,2021,Rhondda Cynon Taf 003,50_64,1,827
W02000254,2021,Rhondda Cynon Taf 003,65_plus,1,758
W02000254,2021,Rhondda Cynon Taf 003,16_24,2,466
W02000254,2021,Rhondda Cynon Taf 003,25_34,2,447
W02000254,2021,Rhondda Cynon Taf 003,35_49,2,730
W02000254,2021,Rhondda Cynon Taf 003,50_64,2,799
W02000254,2021,Rhondda Cynon Taf 003,65_plus,2,898
W02000254,2023,Rhondda Cynon Taf 003,16_24,1,444
W02000254,2023,Rhondda Cynon Taf 003,25_34,1,539
W02000254,2023,Rhondda Cynon Taf 003,35_49,1,700
W02000254,2023,Rhondda Cynon Taf 003,50_64,1,834
W02000254,2023,Rhondda Cynon Taf 003,65_plus,1,789
W02000254,2023,Rhondda Cynon Taf 003,16_24,2,440
W02000254,2023,Rhondda Cynon Taf 003,25_34,2,499
W02000254,2023,Rhondda Cynon Taf 003,35_49,2,715
W02000254,2023,Rhondda Cynon Taf 003,50_64,2,850
W02000254,2023,Rhondda Cynon Taf 003,65_plus,2,864
W02000254,2025,Rhondda Cynon Taf 003,16_24,1,448
W02000254,2025,Rhondda Cynon Taf 003,25_34,1,543
W02000254,2025,Rhondda Cynon Taf 003,35_49,1,744
W02000254,2025,Rhondda Cynon Taf 003,50_64,1,842
W02000254,2025,Rhondda Cynon Taf 003,65_plus,1,794
W02000254,2025,Rhondda Cynon Taf 003,16_24,2,433
W02000254,2025,Rhondda Cynon Taf 003,25_34,2,505
W02000254,2025,Rhondda Cynon Taf 003,35_49,2,728
W02000254,2025,Rhondda Cynon Taf 003,50_64,2,859
W02000254,2025,Rhondda Cynon Taf 003,65_plus,2,928
W02000255,2021,Rhondda Cynon Taf 004,16_24,1,365
W02000255,2021,Rhondda Cynon Taf 004,25_34,1,400
W02000255,2021,Rhondda Cynon Taf 004,35_49,1,631
W02000255,2021,Rhondda Cynon Taf 004,50_64,1,713
W02000255,2021,Rhondda Cynon Taf 004,65_plus,1,703
W02000255,2021,Rhondda Cynon Taf 004,16_24,2,326
W02000255,2021,Rhondda Cynon Taf 004,25_34,2,410
W02000255,2021,Rhondda Cynon Taf 004,35_49,2,645
W02000255,2021,Rhondda Cynon Taf 004,50_64,2,720
W02000255,2021,Rhondda Cynon Taf 004,65_plus,2,750
W02000255,2023,Rhondda Cynon Taf 004,16_24,1,407
W02000255,2023,Rhondda Cynon Taf 004,25_34,1,389
W02000255,2023,Rhondda Cynon Taf 004,35_49,1,670
W02000255,2023,Rhondda Cynon Taf 004,50_64,1,724
W02000255,2023,Rhondda Cynon Taf 004,65_plus,1,728
W02000255,2023,Rhondda Cynon Taf 004,16_24,2,335
W02000255,2023,Rhondda Cynon Taf 004,25_34,2,400
W02000255,2023,Rhondda Cynon Taf 004,35_49,2,652
W02000255,2023,Rhondda Cynon Taf 004,50_64,2,745
W02000255,2023,Rhondda Cynon Taf 004,65_plus,2,782
W02000255,2025,Rhondda Cynon Taf 004,16_24,1,424
W02000255,2025,Rhondda Cynon Taf 004,25_34,1,427
W02000255,2025,Rhondda Cynon Taf 004,35_49,1,680
W02000255,2025,Rhondda Cynon Taf 004,50_64,1,720
W02000255,2025,Rhondda Cynon Taf 004,65_plus,1,733
W02000255,2025,Rhondda Cynon Taf 004,16_24,2,334
W02000255,2025,Rhondda Cynon Taf 004,25_34,2,411
W02000255,2025,Rhondda Cynon Taf 004,35_49,2,685
W02000255,2025,Rhondda Cynon Taf 004,50_64,2,751
W02000255,2025,Rhondda Cynon Taf 004,65_plus,2,800
W02000256,2021,Rhondda Cynon Taf 005,16_24,1,481
W02000256,2021,Rhondda Cynon Taf 005,25_34,1,655
W02000256,2021,Rhondda Cynon Taf 005,35_49,1,890
W02000256,2021,Rhondda Cynon Taf 005,50_64,1,901
W02000256,2021,Rhondda Cynon Taf 005,65_plus,1,874
W02000256,2021,Rhondda Cynon Taf 005,16_24,2,545
W02000256,2021,Rhondda Cynon Taf 005,25_34,2,740
W02000256,2021,Rhondda Cynon Taf 005,35_49,2,942
W02000256,2021,Rhondda Cynon Taf 005,50_64,2,932
W02000256,2021,Rhondda Cynon Taf 005,65_plus,2,1038
W02000256,2023,Rhondda Cynon Taf 005,16_24,1,495
W02000256,2023,Rhondda Cynon Taf 005,25_34,1,708
W02000256,2023,Rhondda Cynon Taf 005,35_49,1,879
W02000256,2023,Rhondda Cynon Taf 005,50_64,1,950
W02000256,2023,Rhondda Cynon Taf 005,65_plus,1,893
W02000256,2023,Rhondda Cynon Taf 005,16_24,2,532
W02000256,2023,Rhondda Cynon Taf 005,25_34,2,765
W02000256,2023,Rhondda Cynon Taf 005,35_49,2,947
W02000256,2023,Rhondda Cynon Taf 005,50_64,2,972
W02000256,2023,Rhondda Cynon Taf 005,65_plus,2,1062
W02000256,2025,Rhondda Cynon Taf 005,16_24,1,500
W02000256,2025,Rhondda Cynon Taf 005,25_34,1,753
W02000256,2025,Rhondda Cynon Taf 005,35_49,1,971
W02000256,2025,Rhondda Cynon Taf 005,50_64,1,920
W02000256,2025,Rhondda Cynon Taf 005,65_plus,1,903
W02000256,2025,Rhondda Cynon Taf 005,16_24,2,554
W02000256,2025,Rhondda Cynon Taf 005,25_34,2,814
W02000256,2025,Rhondda Cynon Taf 005,35_49,2,994
W02000256,2025,Rhondda Cynon Taf 005,50_64,2,1000
W02000256,2025,Rhondda Cynon Taf 005,65_plus,2,1109
W02000257,2021,Rhondda Cynon Taf 006,16_24,1,406
W02000257,2021,Rhondda Cynon Taf 006,25_34,1,445
W02000257,2021,Rhondda Cynon Taf 006,35_49,1,627
W02000257,2021,Rhondda Cynon Taf 006,50_64,1,719
W02000257,2021,Rhondda Cynon Taf 006,65_plus,1,717
W02000257,2021,Rhondda Cynon Taf 006,16_24,2,406
W02000257,2021,Rhondda Cynon Taf 006,25_34,2,467
W02000257,2021,Rhondda Cynon Taf 006,35_49,2,671
W02000257,2021,Rhondda Cynon Taf 006,50_64,2,738
W02000257,2021,Rhondda Cynon Taf 006,65_plus,2,828
W02000257,2023,Rhondda Cynon Taf 006,16_24,1,408
W02000257,2023,Rhondda Cynon Taf 006,25_34,1,471
W02000257,2023,Rhondda Cynon Taf 006,35_49,1,629
W02000257,2023,Rhondda Cynon Taf 006,50_64,1,728
W02000257,2023,Rhondda Cynon Taf 006,65_plus,1,733
W02000257,2023,Rhondda Cynon Taf 006,16_24,2,434
W02000257,2023,Rhondda Cynon Taf 006,25_34,2,504
W02000257,2023,Rhondda Cynon Taf 006,35_49,2,664
W02000257,2023,Rhondda Cynon Taf 006,50_64,2,785
W02000257,2023,Rhondda Cynon Taf 006,65_plus,2,822
W02000257,2025,Rhondda Cynon Taf 006,16_24,1,399
W02000257,2025,Rhondda Cynon Taf 006,25_34,1,539
W02000257,2025,Rhondda Cynon Taf 006,35_49,1,668
W02000257,2025,Rhondda Cynon Taf 006,50_64,1,725
W02000257,2025,Rhondda Cynon Taf 006,65_plus,1,740
W02000257,2025,Rhondda Cynon Taf 006,16_24,2,437
W02000257,2025,Rhondda Cynon Taf 006,25_34,2,528
W02000257,2025,Rhondda Cynon Taf 006,35_49,2,718
W02000257,2025,Rhondda Cynon Taf 006,50_64,2,771
W02000257,2025,Rhondda Cynon Taf 006,65_plus,2,840
W02000258,2021,Rhondda Cynon Taf 007,16_24,1,314
W02000258,2021,Rhondda Cynon Taf 007,25_34,1,345
W02000258,2021,Rhondda Cynon Taf 007,35_49,1,440
W02000258,2021,Rhondda Cynon Taf 007,50_64,1,626
W02000258,2021,Rhondda Cynon Taf 007,65_plus,1,618
W02000258,2021,Rhondda Cynon Taf 007,16_24,2,314
W02000258,2021,Rhondda Cynon Taf 007,25_34,2,386
W02000258,2021,Rhondda Cynon Taf 007,35_49,2,501
W02000258,2021,Rhondda Cynon Taf 007,50_64,2,564
W02000258,2021,Rhondda Cynon Taf 007,65_plus,2,660
W02000258,2023,Rhondda Cynon Taf 007,16_24,1,270
W02000258,2023,Rhondda Cynon Taf 007,25_34,1,347
W02000258,2023,Rhondda Cynon Taf 007,35_49,1,431
W02000258,2023,Rhondda Cynon Taf 007,50_64,1,613
W02000258,2023,Rhondda Cynon Taf 007,65_plus,1,645
W02000258,2023,Rhondda Cynon Taf 007,16_24,2,288
W02000258,2023,Rhondda Cynon Taf 007,25_34,2,399
W02000258,2023,Rhondda Cynon Taf 007,35_49,2,492
W02000258,2023,Rhondda Cynon Taf 007,50_64,2,574
W02000258,2023,Rhondda Cynon Taf 007,65_plus,2,640
W02000258,2025,Rhondda Cynon Taf 007,16_24,1,283
W02000258,2025,Rhondda Cynon Taf 007,25_34,1,319
W02000258,2025,Rhondda Cynon Taf 007,35_49,1,477
W02000258,2025,Rhondda Cynon Taf 007,50_64,1,591
W02000258,2025,Rhondda Cynon Taf 007,65_plus,1,648
W02000258,2025,Rhondda Cynon Taf 007,16_24,2,277
W02000258,2025,Rhondda Cynon Taf 007,25_34,2,403
W02000258,2025,Rhondda Cynon Taf 007,35_49,2,519
W02000258,2025,Rhondda Cynon Taf 007,50_64,2,574
W02000258,2025,Rhondda Cynon Taf 007,65_plus,2,657
W02000259,2021,Rhondda Cynon Taf 008,16_24,1,385
W02000259,2021,Rhondda Cynon Taf 008,25_34,1,322
W02000259,2021,Rhondda Cynon Taf 008,35_49,1,491
W02000259,2021,Rhondda Cynon Taf 008,50_64,1,566
W02000259,2021,Rhondda Cynon Taf 008,65_plus,1,508
W02000259,2021,Rhondda Cynon Taf 008,16_24,2,337
W02000259,2021,Rhondda Cynon Taf 008,25_34,2,406
W02000259,2021,Rhondda Cynon Taf 008,35_49,2,544
W02000259,2021,Rhondda Cynon Taf 008,50_64,2,597
W02000259,2021,Rhondda Cynon Taf 008,65_plus,2,546
W02000259,2023,Rhondda Cynon Taf 008,16_24,1,411
W02000259,2023,Rhondda Cynon Taf 008,25_34,1,325
W02000259,2023,Rhondda Cynon Taf 008,35_49,1,491
W02000259,2023,Rhondda Cynon Taf 008,50_64,1,568
W02000259,2023,Rhondda Cynon Taf 008,65_plus,1,486
W02000259,2023,Rhondda Cynon Taf 008,16_24,2,335
W02000259,2023,Rhondda Cynon Taf 008,25_34,2,390
W02000259,2023,Rhondda Cynon Taf 008,35_49,2,566
W02000259,2023,Rhondda Cynon Taf 008,50_64,2,611
W02000259,2023,Rhondda Cynon Taf 008,65_plus,2,581
W02000259,2025,Rhondda Cynon Taf 008,16_24,1,418
W02000259,2025,Rhondda Cynon Taf 008,25_34,1,332
W02000259,2025,Rhondda Cynon Taf 008,35_49,1,518
W02000259,2025,Rhondda Cynon Taf 008,50_64,1,551
W02000259,2025,Rhondda Cynon Taf 008,65_plus,1,493
W02000259,2025,Rhondda Cynon Taf 008,16_24,2,320
W02000259,2025,Rhondda Cynon Taf 008,25_34,2,400
W02000259,2025,Rhondda Cynon Taf 008,35_49,2,609
W02000259,2025,Rhondda Cynon Taf 008,50_64,2,579
W02000259,2025,Rhondda Cynon Taf 008,65_plus,2,571
W02000260,2021,Rhondda Cynon Taf 009,16_24,1,318
W02000260,2021,Rhondda Cynon Taf 009,25_34,1,311
W02000260,2021,Rhondda Cynon Taf 009,35_49,1,460
W02000260,2021,Rhondda Cynon Taf 009,50_64,1,564
W02000260,2021,Rhondda Cynon Taf 009,65_plus,1,622
W02000260,2021,Rhondda Cynon Taf 009,16_24,2,311
W02000260,2021,Rhondda Cynon Taf 009,25_34,2,339
W02000260,2021,Rhondda Cynon Taf 009,35_49,2,475
W02000260,2021,Rhondda Cynon Taf 009,50_64,2,606
W02000260,2021,Rhondda Cynon Taf 009,65_plus,2,719
W02000260,2023,Rhondda Cynon Taf 009,16_24,1,322
W02000260,2023,Rhondda Cynon Taf 009,25_34,1,332
W02000260,2023,Rhondda Cynon Taf 009,35_49,1,446
W02000260,2023,Rhondda Cynon Taf 009,50_64,1,569
W02000260,2023,Rhondda Cynon Taf 009,65_plus,1,633
W02000260,2023,Rhondda Cynon Taf 009,16_24,2,295
W02000260,2023,Rhondda Cynon Taf 009,25_34,2,364
W02000260,2023,Rhondda Cynon Taf 009,35_49,2,477
W02000260,2023,Rhondda Cynon Taf 009,50_64,2,617
W02000260,2023,Rhondda Cynon Taf 009,65_plus,2,713
W02000260,2025,Rhondda Cynon Taf 009,16_24,1,318
W02000260,2025,Rhondda Cynon Taf 009,25_34,1,315
W02000260,2025,Rhondda Cynon Taf 009,35_49,1,496
W02000260,2025,Rhondda Cynon Taf 009,50_64,1,552
W02000260,2025,Rhondda Cynon Taf 009,65_plus,1,641
W02000260,2025,Rhondda Cynon Taf 009,16_24,2,300
W02000260,2025,Rhondda Cynon Taf 009,25_34,2,390
W02000260,2025,Rhondda Cynon Taf 009,35_49,2,528
W02000260,2025,Rhondda Cynon Taf 009,50_64,2,575
W02000260,2025,Rhondda Cynon Taf 009,65_plus,2,744
W02000261,2021,Rhondda Cynon Taf 010,16_24,1,399
W02000261,2021,Rhondda Cynon Taf 010,25_34,1,428
W02000261,2021,Rhondda Cynon Taf 010,35_49,1,648
W02000261,2021,Rhondda Cynon Taf 010,50_64,1,790
W02000261,2021,Rhondda Cynon Taf 010,65_plus,1,769
W02000261,2021,Rhondda Cynon Taf 010,16_24,2,474
W02000261,2021,Rhondda Cynon Taf 010,25_34,2,419
W02000261,2021,Rhondda Cynon Taf 010,35_49,2,696
W02000261,2021,Rhondda Cynon Taf 010,50_64,2,835
W02000261,2021,Rhondda Cynon Taf 010,65_plus,2,912
W02000261,2023,Rhondda Cynon Taf 010,16_24,1,409
W02000261,2023,Rhondda Cynon Taf 010,25_34,1,434
W02000261,2023,Rhondda Cynon Taf 010,35_49,1,655
W02000261,2023,Rhondda Cynon Taf 010,50_64,1,793
W02000261,2023,Rhondda Cynon Taf 010,65_plus,1,750
W02000261,2023,Rhondda Cynon Taf 010,16_24,2,471
W02000261,2023,Rhondda Cynon Taf 010,25_34,2,469
W02000261,2023,Rhondda Cynon Taf 010,35_49,2,681
W02000261,2023,Rhondda Cynon Taf 010,50_64,2,867
W02000261,2023,Rhondda Cynon Taf 010,65_plus,2,888
W02000261,2025,Rhondda Cynon Taf 010,16_24,1,413
W02000261,2025,Rhondda Cynon Taf 010,25_34,1,429
W02000261,2025,Rhondda Cynon Taf 010,35_49,1,701
W02000261,2025,Rhondda Cynon Taf 010,50_64,1,791
W02000261,2025,Rhondda Cynon Taf 010,65_plus,1,751
W02000261,2025,Rhondda Cynon Taf 010,16_24,2,426
W02000261,2025,Rhondda Cynon Taf 010,25_34,2,466
W02000261,2025,Rhondda Cynon Taf 010,35_49,2,689
W02000261,2025,Rhondda Cynon Taf 010,50_64,2,882
W02000261,2025,Rhondda Cynon Taf 010,65_plus,2,912
W02000262,2021,Rhondda Cynon Taf 011,16_24,1,295
W02000262,2021,Rhondda Cynon Taf 011,25_34,1,319
W02000262,2021,Rhondda Cynon Taf 011,35_49,1,459
W02000262,2021,Rhondda Cynon Taf 011,50_64,1,522
W02000262,2021,Rhondda Cynon Taf 011,65_plus,1,486
W02000262,2021,Rhondda Cynon Taf 011,16_24,2,277
W02000262,2021,Rhondda Cynon Taf 011,25_34,2,307
W02000262,2021,Rhondda Cynon Taf 011,35_49,2,480
W02000262,2021,Rhondda Cynon Taf 011,50_64,2,544
W02000262,2021,Rhondda Cynon Taf 011,65_plus,2,571
W02000262,2023,Rhondda Cynon Taf 011,16_24,1,314
W02000262,2023,Rhondda Cynon Taf 011,25_34,1,321
W02000262,2023,Rhondda Cynon Taf 011,35_49,1,460
W02000262,2023,Rhondda Cynon Taf 011,50_64,1,548
W02000262,2023,Rhondda Cynon Taf 011,65_plus,1,476
W02000262,2023,Rhondda Cynon Taf 011,16_24,2,265
W02000262,2023,Rhondda Cynon Taf 011,25_34,2,316
W02000262,2023,Rhondda Cynon Taf 011,35_49,2,461
W02000262,2023,Rhondda Cynon Taf 011,50_64,2,577
W02000262,2023,Rhondda Cynon Taf 011,65_plus,2,572
W02000262,2025,Rhondda Cynon Taf 011,16_24,1,342
W02000262,2025,Rhondda Cynon Taf 011,25_34,1,329
W02000262,2025,Rhondda Cynon Taf 011,35_49,1,445
W02000262,2025,Rhondda Cynon Taf 011,50_64,1,560
W02000262,2025,Rhondda Cynon Taf 011,65_plus,1,494
W02000262,2025,Rhondda Cynon Taf 011,16_24,2,282
W02000262,2025,Rhondda Cynon Taf 011,25_34,2,326
W02000262,2025,Rhondda Cynon Taf 011,35_49,2,465
W02000262,2025,Rhondda Cynon Taf 011,50_64,2,586
W02000262,2025,Rhondda Cynon Taf 011,65_plus,2,589
W02000263,2021,Rhondda Cynon Taf 012,16_24,1,418
W02000263,2021,Rhondda Cynon Taf 012,25_34,1,405
W02000263,2021,Rhondda Cynon Taf 012,35_49,1,558
W02000263,2021,Rhondda Cynon Taf 012,50_64,1,609
W02000263,2021,Rhondda Cynon Taf 012,65_plus,1,524
W02000263,2021,Rhondda Cynon Taf 012,16_24,2,349
W02000263,2021,Rhondda Cynon Taf 012,25_34,2,494
W02000263,2021,Rhondda Cynon Taf 012,35_49,2,581
W02000263,2021,Rhondda Cynon Taf 012,50_64,2,649
W02000263,2021,Rhondda Cynon Taf 012,65_plus,2,549
W02000263,2023,Rhondda Cynon Taf 012,16_24,1,395
