area_id,msoa_name,la_code,la_name,raw_population_density,raw_car_access_hhshare,raw_share_work_from_home,raw_share_students,raw_share_routine_semiroutine,mean_age_adult,raw_prob_female,scaled_population_density,scaled_car_access_hhshare,scaled_share_work_from_home,scaled_share_students,scaled_share_routine_semiroutine,scaled_mean_age_adult,scaled_prob_female
W02000056,Denbighshire 015,W06000004,Denbighshire,28.4,0.9108597285067873,0.3077541181197268,0.05129411764705882,0.21341176470588236,53.1209695860965,0.5026995757809487,-0.7560634074855223,1.177352031058682,0.6334378848946036,-0.26661178891180987,-0.694605322034096,0.5021993287778316,-0.6325421351515634
W02000057,Denbighshire 016,W06000004,Denbighshire,30.1,0.8438906195915542,0.26645547342485043,0.04759228030728874,0.23796140153644368,55.815808297567955,0.5032868366201699,-0.7551992216746434,0.41677137436073886,0.166525494645634,-0.31645783863505966,-0.3664743379939896,1.1148986794580251,-0.5877069939583336
W02000058,Flintshire 001,W06000005,Flintshire,158.0,0.8858974358974359,0.19843821773082224,0.04428212736818078,0.2723122574754622,54.30328596802842,0.5166634184369518,-0.6901819480208595,0.8938506195416456,-0.6024609858771528,-0.3610297722048324,0.09265995550636619,0.7710111416795017,0.4335443723570708
W02000059,Flintshire 002,W06000005,Flintshire,183.2,0.8731831395348837,0.22405816259087905,0.04757480022300688,0.27355510128228955,51.917848055252634,0.4987076174547666,-0.677371664236064,0.7494519851037523,-0.3128081466366438,-0.31669321179446874,0.10927183307331738,0.22865725087926508,-0.9373130363225175
W02000060,Flintshire 003,W06000005,Flintshire,659.3,0.7807244501940491,0.1302039082412914,0.05801456142378366,0.37408991101352135,49.84673338580906,0.5112537202380952,-0.4353488027304625,-0.3006185891560052,-1.37390142359925,-0.17611954305917707,1.4530223038064387,-0.24223201152835755,0.02053440070607683
W02000061,Flintshire 004,W06000005,Flintshire,651.1,0.7141158989598811,0.13695090439276486,0.05277001479533125,0.3968436626664475,47.99489633173844,0.5148099606815203,-0.4395172284064674,-1.0571043250421885,-1.297621532979113,-0.24673851089150683,1.7571494471939255,-0.6632662484809132,0.29203989153614535
W02000062,Flintshire 005,W06000005,Flintshire,677.4,0.8995967741935484,0.18864229765013055,0.04660766961651917,0.311897738446411,51.473744510215774,0.516049787094661,-0.42614776556757367,1.049436558885308,-0.7132112657799478,-0.32971583701410007,0.621760361933899,0.12768573354111562,0.3866959431161794
W02000063,Flintshire 006,W06000005,Flintshire,70.7,0.9342589968829697,0.315990818668707,0.047326279668287105,0.18615956534172148,54.96574585635359,0.5067242442936459,-0.7345604311324726,1.44310188492541,0.7265600095915058,-0.3200395954388081,-1.0588588161422938,0.921628223770801,-0.3252739351094511
W02000064,Flintshire 007,W06000005,Flintshire,581.5,0.7518882175226587,0.11816891412349184,0.0627269060104881,0.40762404195240015,47.96052112120016,0.5073529411764706,-0.47489801219304556,-0.628117060274411,-1.50996612770009,-0.11266679216209284,1.9012402330511575,-0.671081806824588,-0.2772753089000721
W02000065,Flintshire 008,W06000005,Flintshire,1073.9,0.8842838196286472,0.18251859723698194,0.055145826349312775,0.3348977539389876,49.62763695829926,0.5054295532646048,-0.2245891337948977,0.8755244787096509,-0.7824443270146799,-0.2147476885016204,0.9291790732006059,-0.29204584205564127,-0.42411869234823485
W02000066,Flintshire 009,W06000005,Flintshire,440.6,0.7415014164305949,0.14036996735582155,0.04949367088607595,0.40645569620253164,48.907764013246656,0.503505028954587,-0.5465237655770809,-0.7460818969514573,-1.258966442181652,-0.2908551984770692,1.8856240981466206,-0.45571637422086214,-0.5710488354919108
W02000067,Flintshire 010,W06000005,Flintshire,842.9,0.9310850439882699,0.26062573789846516,0.04957634757526591,0.2305750856318731,51.555321020228675,0.5148630839068677,-0.34201673515552355,1.407054710099854,0.10061592862344493,-0.2897419387678859,-0.46519999829299036,0.1462329937177254,0.2960956486205974
W02000068,Flintshire 011,W06000005,Flintshire,606.8,0.8154488517745303,0.16614542611415167,0.04375569735642662,0.35711030082041934,51.10223996451541,0.4961494031574894,-0.46203689394878655,0.09375291414345066,-0.9675554007895664,-0.36811826749332033,1.2260724617483234,0.0432203468163329,-1.132623010290925
W02000069,Flintshire 012,W06000005,Flintshire,420.1,0.9203377386196769,0.29828042328042326,0.05394032134659526,0.1995026778882938,52.82220986281053,0.5158920300271522,-0.5569448297670931,1.2849955591363207,0.5263306048715057,-0.23098007712159574,-0.8805144813448756,0.4342732270458444,0.37465178841762214
W02000070,Flintshire 013,W06000005,Flintshire,949.7,0.9155684610230065,0.3041825095057034,0.05793307534714318,0.1847256999772365,52.21757877280265,0.5104921426555001,-0.2877255324485329,1.2308299842136823,0.5930581502246579,-0.17721677090988164,-1.0780238920363605,0.29680411816303304,-0.03760916372864778
W02000071,Flintshire 014,W06000005,Flintshire,1060.1,0.9103269666558756,0.22845992194536174,0.04522613065326633,0.23936348408710217,53.89387290752479,0.5081687739735757,-0.23160428920085727,1.171301355381589,-0.2630429304488773,-0.34831856142802176,-0.3477340718862521,0.6779268634765971,-0.21498956429502628
W02000072,Flintshire 015,W06000005,Flintshire,734.2,0.8538812785388128,0.2212701612903226,0.0517860917353625,0.2939124920735574,48.144366197183096,0.5079269860313651,-0.39727379259232015,0.5302371508364161,-0.34432860840670154,-0.25998725017136415,0.3813691646522541,-0.6292827343231429,-0.23344915806295097
W02000073,Flintshire 016,W06000005,Flintshire,1590.5,0.8090650317495074,0.23610493552690084,0.055028235011414156,0.2638471704914093,52.5476795197414,0.5196097753251873,0.03802168379341088,0.02125067982196377,-0.17661027409381036,-0.21633108159481398,-0.02048458268918582,0.3718559245837527,0.6584875632990378
W02000074,Flintshire 017,W06000005,Flintshire,1749.2,0.8352542372881355,0.20690385429902583,0.04648850217526414,0.3008079552517091,50.58224040428348,0.513752156703542,0.11869597096194473,0.3186863702412569,-0.5067505664616361,-0.3313204526838312,0.4735340766497529,-0.0750069116655389,0.2112805635851968
W02000075,Flintshire 018,W06000005,Flintshire,361.8,0.9374297489696516,0.32584615384615384,0.05196304849884527,0.18302540415704388,51.11611329956856,0.5115701195837863,-0.5865813196342988,1.4791127075774995,0.8379820220668293,-0.2576044886338258,-1.1007500832419488,0.04637459250185346,0.044690292585937104
W02000076,Flintshire 019,W06000005,Flintshire,141.6,0.9103685196752029,0.26885823304960377,0.051459912889175674,0.2161638974028069,53.62204107226838,0.5065555859054903,-0.6985187993728694,1.171773280769871,0.19369050811946553,-0.2643793197015479,-0.6578202560763544,0.6161230945731646,-0.3381503643574953
W02000077,Flintshire 020,W06000005,Flintshire,180.8,0.8918918918918919,0.23830966401108417,0.059185700099304864,0.22184707050645483,52.908151549942595,0.5158887785501489,-0.6785916912631874,0.9619307739689835,-0.15168415232866359,-0.1603499045540783,-0.5818588397897891,0.45381295522253506,0.37440355046134505
W02000080,Wrexham 003,W06000006,Wrexham,1169.7,0.8389241462677546,0.15798001620307858,0.06548757170172084,0.3274378585086042,49.436679174484055,0.5076825396825397,-0.17588972162888927,0.3603662107968989,-1.059871530946127,-0.0754938246099843,0.8294699473466237,-0.3354620619773973,-0.2521117111088662
W02000081,Wrexham 004,W06000006,Wrexham,1529.9,0.8171595168679717,0.16882621951219512,0.06265930331350893,0.3111724723874257,49.75410176531672,0.5146886016451234,0.007216001358545453,0.11318125657229804,-0.9372470053811472,-0.11357707726804478,0.6120664398906416,-0.2632927649925682,0.2827745886783153
W02000082,Wrexham 005,W06000006,Wrexham,1633.9,0.8243694925554543,0.15630026809651473,0.061523276854745845,0.323901957558809,48.1675527630095,0.5165493875423508,0.060083839200558806,0.1950662947934705,-1.0788623527817214,-0.1288739220921204,0.7822090177397026,-0.6240110296508486,0.424838545374621
W02000083,Wrexham 006,W06000006,Wrexham,702.3,0.8385964912280701,0.16928487690504104,0.06107749927974647,0.30178622875252087,49.16993830622546,0.5093796754517206,-0.4134899851611685,0.35664497141817225,-0.9320615369188948,-0.13487641467336078,0.48660970170674406,-0.39610834707275777,-0.1225418219669142
W02000085,Wrexham 008,W06000006,Wrexham,3270.3,0.7965559655596556,0.1714840903570561,0.07445830597504924,0.272225869993434,53.09942182001006,0.5056028686687584,0.8919389338608535,-0.12081711727831088,-0.9071977667604655,0.0452990751315695,0.09150529852784103,0.4973002221138327,-0.41088671756426853
W02000087,Wrexham 010,W06000006,Wrexham,4890.9,0.5865176640230714,0.0704110704110704,0.08257244938467646,0.4372766971020246,46.076713925033985,0.5258708643054948,1.715762183925919,-2.506261270591184,-2.0499046444638096,0.15455779147564805,2.2975782718092534,-1.0993847850267462,1.1364979970063585
W02000088,Wrexham 011,W06000006,Wrexham,2082.7,0.7278841179513709,0.1504603637996856,0.08560742485108741,0.3181881146973265,47.194677114293434,0.4964277483291081,0.2882288932726317,-0.9007360947979547,-1.1448868844389553,0.1954244001681194,0.7058376687975958,-0.8452043336224366,-1.111372410495225
W02000089,Wrexham 012,W06000006,Wrexham,4093.5,0.6734486266531028,0.09745656006043818,0.06555232558139534,0.41337209302325584,47.007105300554215,0.5027868091035764,1.3104082041641745,-1.518970119260154,-1.7441349440066245,-0.07462189945234651,1.9780688096696384,-0.8878507183558566,-0.6258822013103166
W02000090,Wrexham 013,W06000006,Wrexham,167.2,0.8562447611064543,0.17253660466956866,0.062039045553145336,0.2915401301518438,50.755564977740086,0.5103472465801473,-0.6855051777502199,0.5570796630410548,-0.8952982970064991,-0.12192898372059445,0.34966012320109563,-0.03559978382455691,-0.048671430379024945
W02000091,Wrexham 014,W06000006,Wrexham,809.3,0.8592758491974617,0.15384615384615385,0.056818181818181816,0.29839341692789967,51.40821347464043,0.5117779929009358,-0.359097113535251,0.5915042956531712,-1.1066079691099544,-0.19222905621039924,0.4412613044836146,0.11278657732241472,0.060560633160773834
W02000092,Wrexham 015,W06000006,Wrexham,447.8,0.7558372248165444,0.1307277628032345,0.07031393427574811,0.33706627501376907,49.64880740477038,0.5208147487362474,-0.5428636844957109,-0.583267448124273,-1.3679788518667682,-0.01050579656704041,0.9581635734231898,-0.28723252289436907,0.7504827201540641
W02000093,Wrexham 016,W06000006,Wrexham,107.7,0.8603351955307262,0.2300995024875622,0.05741360089186176,0.25120772946859904,50.89300635785649,0.5063329772623226,-0.7157516811309871,0.6035354894808321,-0.24450623328555635,-0.1842116081086236,-0.1894236284745241,-0.004351069756644852,-0.35514569127303186
W02000094,Wrexham 017,W06000006,Wrexham,665.6,0.7602721800575766,0.14696485623003194,0.06642274134534197,0.35533352096819587,50.05319440636139,0.5065737723339702,-0.4321462317842636,-0.5328988345308048,-1.1844062392879737,-0.0629015607482481,1.2023239832939727,-0.19529097097750675,-0.3367618994127266
W02000095,Wrexham 018,W06000006,Wrexham,53.2,0.9297101449275362,0.3384565075212557,0.050548225236944806,0.17970637427987363,54.84713261648746,0.5107249099733835,-0.7434564615385807,1.3914397251098372,0.9805516007982391,-0.27665539341147355,-1.145112309338044,0.894660281407982,-0.019838260468166332
W02000096,Wrexham 019,W06000006,Wrexham,48.7,0.8686725663716814,0.19648191171589777,0.04798356982823002,0.29088872292755785,53.38605656638443,0.5202786377708978,-0.745744012214437,0.698224564668834,-0.6245785038789032,-0.3111890396234215,0.34095339996152,0.5624695854001674,0.7095526781329303
W02000097,Powys 001,W06000023,Powys,17.6,0.9289415247964471,0.3581479800272356,0.04480832698654481,0.19801980198019803,55.68271334792122,0.49769040713288215,-0.7615535291075776,1.3827103629677338,1.2031785795578975,-0.3539443792137516,-0.9003346332392246,1.0846381711462534,-1.0149731923536602
W02000098,Powys 002,W06000023,Powys,52.0,0.9275786393562546,0.28704596592735454,0.04477892756349953,0.2257761053621825,54.768301478543094,0.5085449608688708,-0.7440664750521424,1.3672318189062065,0.39931657391173925,-0.354340248877501,-0.5293432737781218,0.876737209861515,-0.18626911941066526
W02000099,Powys 003,W06000023,Powys,170.2,0.7531188443860801,0.17068339385935952,0.044797687861271675,0.3675939306358382,52.32826274848747,0.5115228197017623,-0.6839801439663157,-0.6141406015295894,-0.9162502458034371,-0.354087637363341,1.3661968876772312,0.321969260605179,0.041079125711977166
W02000100,Powys 004,W06000023,Powys,12.2,0.8608045567817728,0.3621329733378333,0.037163443306788016,0.22715206674251043,55.07494529540482,0.5072463768115942,-0.7642985899186051,0.6088661127238774,1.248231940643332,-0.4568844106234745,-0.5109521438056359,0.946455841511528,-0.2854110946128279
W02000101,Powys 005,W06000023,Powys,43.3,0.9319010944466963,0.2881854987118145,0.041366143402630465,0.21807382265591854,55.20618766537757,0.5041561257679797,-0.7484890730254646,1.4163227473131652,0.4121998532563823,-0.40029413430347816,-0.6322921532749964,0.9762951467440583,-0.5213400594093173
W02000102,Powys 006,W06000023,Powys,23.4,0.9228475587029444,0.334107498341075,0.04249182849452028,0.22707171697750433,54.520611826151836,0.49902470741222366,-0.758605130458696,1.3135000537913344,0.9313827651975684,-0.3851365382469897,-0.5120261005260881,0.8204224150115249,-0.9131044188495814
W02000103,Powys 007,W06000023,Powys,30.5,0.9409623938536191,0.3085217391304348,0.04204753199268738,0.21897217144017875,55.184251660805,0.5101899827288429,-0.7549958838367894,1.5192336142052043,0.6421164205599511,-0.3911190878539922,-0.6202848037314963,0.9713077700595403,-0.06067792988812855
W02000104,Powys 008,W06000023,Powys,267.3,0.7590682196339434,0.1815955213435969,0.04313650306748466,0.31058282208588955,52.87357169185404,0.497660158141036,-0.6346198838272821,-0.5465724375468505,-0.7928803976156863,-0.37645585407049553,0.6041851610343396,0.44595086814946394,-1.0172825883320715
W02000105,Powys 009,W06000023,Powys,1324.4,0.7318435754189945,0.12036199095022625,0.06777525825144873,0.41521793902746285,47.112282422162295,0.5180023228803716,-0.09724881283889439,-0.8557677980761846,-1.4851717367282906,-0.044689624683677376,2.002740427825429,-0.8639376159347862,0.5357646563531481
W02000106,Powys 010,W06000023,Powys,17.6,0.886892880904857,0.3134715025906736,0.03477785870356883,0.24180626365622723,55.66228761604484,0.5062394084116469,-0.7615535291075776,0.9051560740969594,0.6980772373243285,-0.4890068292596396,-0.3150838266161372,1.0799941705221894,-0.36228931868891034
W02000107,Powys 011,W06000023,Powys,18.6,0.8986246672582077,0.3182122905027933,0.039843472073995016,0.22305229455709713,56.6168468981218,0.5037840049089793,-0.7610451845129429,1.0383961591661186,0.7516754275813048,-0.42079723689632287,-0.5657497887086853,1.2970230597928778,-0.5497500778201379
W02000108,Powys 012,W06000023,Powys,16.4,0.8993957703927492,0.33492975734355046,0.03744098974442455,0.24238971186716587,56.93972347366786,0.5043683261683539,-0.7621635426211392,1.0471537212414002,0.9406790246532007,-0.45314718711494484,-0.30728544503871985,1.3704323764042226,-0.5051393624163888
W02000109,Powys 013,W06000023,Powys,441.3,0.771265189421015,0.26553419758605273,0.039654081417422486,0.29951487028053153,55.17693079237713,0.5005359056806002,-0.5461679243608366,-0.408049177484991,0.15610977502215145,-0.4233474235247876,0.4562506745787386,0.9696432951827767,-0.7977301537726195
W02000110,Powys 014,W06000023,Powys,11.7,0.8859231013663806,0.3669441874807277,0.042783505154639176,0.21872852233676976,55.22484718321493,0.5054093567251462,-0.7645527622159225,0.894142107057915,1.3026263526647315,-0.381209048201114,-0.6235414229887943,0.980537580405966,-0.4256606216542014
W02000111,Powys 015,W06000023,Powys,26.1,0.8941117007834218,0.37221269296740994,0.04105612385955212,0.19339231407243573,55.82559531728083,0.5185491493383743,-0.7572326000531823,0.9871415574452999,1.3621907889313722,-0.40446861528173267,-0.962185738055467,1.1171238592424946,0.5775127856601427
W02000113,Powys 017,W06000023,Powys,744.1,0.7965006729475101,0.2488771466314399,0.05263921113689095,0.2718967517401392,52.20845501321096,0.5042393410852714,-0.3922411811054362,-0.12144508578404906,-0.032210774796812634,-0.24849981077158292,0.08710629673956442,0.29472973740184033,-0.514986885059813
W02000114,Powys 018,W06000023,Powys,29.1,0.9180487804878049,0.3882926829268293,0.044068364611260055,0.15398793565683647,57.344866250200226,0.513400576368876,-0.755707566269278,1.2589994348441949,1.5439872280785236,-0.3639081344969777,-1.4888655237581738,1.46254576154207,0.18443873642298403
W02000116,Ceredigion 001,W06000008,Ceredigion,38.1,0.8820449645826918,0.3318815331010453,0.05200064798315244,0.19893082779847723,54.08023635515472,0.5188807389296387,-0.7511324649175654,0.8500973845062672,0.906216545857631,-0.25709820335105316,-0.8881578421811279,0.720298513723165,0.6028283952660242
W02000117,Ceredigion 002,W06000008,Ceredigion,1549.8,0.5849440488301119,0.30147551978537895,0.5500954198473282,0.1137881679389313,34.04220893422441,0.4939248690224055,0.017332058791776784,-2.5241331117465733,0.5624535855946499,6.449856880411349,-2.0261765003115615,-3.8355535071987776,-1.302457767479755
W02000118,Ceredigion 003,W06000008,Ceredigion,1132.6,0.7621681415929203,0.2438846294267981,0.19062674353728845,0.2293100241770504,46.280072463768114,0.5163337978015172,-0.19474930608983834,-0.5113660458617623,-0.08865495495334955,1.609532503972409,-0.48210883743009003,-1.0531491256875496,0.40837908507261367
W02000120,Ceredigion 005,W06000008,Ceredigion,43.8,0.8768183225007737,0.32881462799495587,0.04356370782836554,0.1957091385522437,56.008951005025125,0.5071378091872791,-0.7482349007281474,0.7907374358466235,0.8715428657809423,-0.37070344849499826,-0.9312190112702784,1.1588116642848636,-0.2936998215976482
W02000122,Ceredigion 007,W06000008,Ceredigion,37.6,0.9047285464098074,0.3876425156307466,0.037429249589191166,0.19664049662223845,56.8769987699877,0.5101105845181675,-0.7513866372148827,1.107719052791669,1.5366365954241463,-0.45330527087384886,-0.91877045889004,1.3561712686604284,-0.0667396826023755
W02000123,Ceredigion 008,W06000008,Ceredigion,33.7,0.8749625187406297,0.291934989267096,0.08311406902956199,0.23587679925708094,54.13184855233853,0.5157675267135783,-0.7533691811339581,0.7696607265181556,0.4545906777087794,0.16185081849766456,-0.3943371777573877,0.7320330786034633,0.3651464319042963
W02000124,Ceredigion 009,W06000008,Ceredigion,112.9,0.808566642737497,0.2657404670410878,0.04850644012058098,0.2619895861879967,55.86867501304121,0.5179292055805373,-0.7131082892388865,0.015590382885271658,0.15844180710207378,-0.30414847673554624,-0.04531309520947852,1.12691847199892,0.5301824273966167
W02000125,Ceredigion 010,W06000008,Ceredigion,41.4,0.9163958641063515,0.32338940019041573,0.0433083176985616,0.22482801751094433,56.521889055472265,0.5155788342734354,-0.7494549277552707,1.2402269553049512,0.8102065652660426,-0.3741423324708742,-0.5420154367812005,1.2754334157501017,0.3507404786534052
W02000126,Pembrokeshire 001,W06000009,Pembrokeshire,28.8,0.9208138575749244,0.33765203595980964,0.04781164235158168,0.21132457027300303,54.79862764318723,0.5043784967161274,-0.7558600696476685,1.2904029308859855,0.9714564418065273,-0.3135040807133518,-0.7225028085782205,0.8836321758967691,-0.5043628796084372
W02000127,Pembrokeshire 002,W06000009,Pembrokeshire,48.9,0.8587176602924634,0.2831723436705643,0.04195976798716525,0.24768604220659016,55.831266973668676,0.514852513502285,-0.74564234329551,0.5851648401818067,0.35552234675968175,-0.39230084939066723,-0.2364945776189095,1.1184133687672475,0.29528863825946833
W02000128,Pembrokeshire 003,W06000009,Pembrokeshire,34.9,0.900909375979931,0.32998522895125554,0.03791164658634538,0.21204819277108433,55.05520334003402,0.4963382617106536,-0.7527591676203964,1.0643440221148612,0.8847773942883976,-0.4468096897611496,-0.7128308544060352,0.9419673045221508,-1.1182043749399033
W02000129,Pembrokeshire 004,W06000009,Pembrokeshire,31.4,0.9333552199606041,0.30930930930930933,0.040382037533512063,0.1968833780160858,54.96984357361716,0.5132179930795848,-0.754538373701618,1.4328375219040757,0.6510204966482577,-0.4135453351485332,-0.9155241008555721,0.9225598820166071,0.1704991937050467
W02000130,Pembrokeshire 005,W06000009,Pembrokeshire,1666.9,0.6935889377749842,0.1512547267102097,0.05713211802292802,0.3431685773350874,48.06243154435926,0.5114059937378858,0.07685921082350534,-1.2902328505804885,-1.1359060113856574,-0.1880018365258413,1.0397270800210436,-0.64791142195839,0.032159905774913
W02000131,Pembrokeshire 006,W06000009,Pembrokeshire,726.6,0.8245116572148709,0.14089456869009584,0.05385011147316069,0.3146973074944263,51.91626990641931,0.5324080499653019,-0.40113721151154424,0.19668088533782316,-1.2530354276235836,-0.23219477280485523,0.6591794632001919,0.22829844247958658,1.635587366650836
W02000132,Pembrokeshire 007,W06000009,Pembrokeshire,45.0,0.8978219090326713,0.2998741346758968,0.05005899207820664,0.2189448845440755,54.809024979854954,0.513970482877203,-0.7476248872145856,1.0292790843201487,0.5443487166648908,-0.2832430249356182,-0.6206495209829795,0.8859961175300843,0.22794894017106007
W02000133,Pembrokeshire 008,W06000009,Pembrokeshire,44.9,0.9180327868852459,0.28739082969432317,0.038124010933678606,0.23809523809523808,55.65111141792075,0.5150416817687568,-0.747675721674049,1.2588177925178399,0.40321551943247597,-0.443950157360065,-0.36468547561525666,1.0774531467107997,0.30973091904867733
W02000134,Pembrokeshire 009,W06000009,Pembrokeshire,175.1,0.9023991275899673,0.1850415512465374,0.04556526723026222,0.2668004012036108,53.89361997226075,0.5157225156024964,-0.6814892554526055,1.0812634089221789,-0.7539204251822329,-0.34375201321740817,0.01898836374910098,0.6778693560378849,0.36171000402448467
W02000135,Pembrokeshire 010,W06000009,Pembrokeshire,809.5,0.7679929783499122,0.12855673637298595,0.05124747134187458,0.34221173297370194,51.639277578913116,0.5141496598639456,-0.358995444616324,-0.4452122887407166,-1.3925239464414287,-0.26723989161709083,1.0269378773113818,0.16532138248560577,0.24162842458863468
W02000136,Pembrokeshire 011,W06000009,Pembrokeshire,116.9,0.8920768623321926,0.2546528803545052,0.03745996379334354,0.24411641832613842,57.69016133298069,0.5111405516078525,-0.7110749108603475,0.9640315177482045,0.033088260026297625,-0.45289169739482493,-0.2842062486562406,1.5410521567901692,0.011894404342103456
W02000137,Pembrokeshire 012,W06000009,Pembrokeshire,1183.3,0.7764105642256902,0.11703847397348852,0.045454545454545456,0.37457912457912457,50.42638436482085,0.5106068743286788,-0.1689762351418568,-0.34961219644571095,-1.5227466079403276,-0.3452429061527977,1.4595611430485458,-0.11044238829419427,-0.028849834955555757
W02000138,Pembrokeshire 013,W06000009,Pembrokeshire,1532.8,0.7792061344158773,0.12282471626733922,0.0527930461459798,0.35293365716477054,50.21209487147647,0.5078181629905768,0.008690200682986142,-0.31786238454678006,-1.457328765782503,-0.2464283887158813,1.1702473510889748,-0.15916331280473742,-0.24175738512827027
W02000139,Pembrokeshire 014,W06000009,Pembrokeshire,97.9,0.9132327336041788,0.2659245516388373,0.041224613519248256,0.2132464383146408,56.69641040546432,0.5138529259451061,-0.7207334581584076,1.2043026924092175,0.16052302260389686,-0.40219986514924067,-0.6968150782036194,1.3151126430688962,0.21897391357845128
W02000140,Pembrokeshire 015,W06000009,Pembrokeshire,72.8,0.811778992106861,0.2037037037037037,0.047978067169294036,0.31339958875942425,51.685191347753744,0.5133241758241758,-0.7334929074837397,0.052073633632816425,-0.5429306874960654,-0.31126313412994844,0.641834126140321,0.17576035096122644,0.17860584415416123
W02000141,Pembrokeshire 016,W06000009,Pembrokeshire,215.8,0.7639841212558643,0.23376623376623376,0.03997601439136518,0.2662402558464921,57.10451710451711,0.5247148288973384,-0.6607996304509713,-0.4907416262306108,-0.20305106500160533,-0.4190125255933464,0.011501448626672068,1.407899906534229,1.048239071351114
W02000142,Carmarthenshire 001,W06000010,Carmarthenshire,34.7,0.8869096934548467,0.23864541832669323,0.049829642248722314,0.2651192504258944,54.14154035231463,0.5053879310344828,-0.7528608365393235,0.9053470173619826,-0.1478881960401299,-0.2863312705702048,-0.003481934399063643,0.7342366091995612,-0.4272963920000182
W02000143,Carmarthenshire 002,W06000010,Carmarthenshire,13.7,0.8997134670487106,0.3711755233494364,0.057547956630525435,0.21288573811509592,55.63150492264416,0.4977594550994802,-0.763536073026653,1.0507618613993899,1.3504648025461163,-0.18240247869116266,-0.7016362049777957,1.0729954079697224,-1.0097016415796718
W02000144,Carmarthenshire 003,W06000010,Carmarthenshire,32.8,0.9051204819277109,0.34921107472462043,0.046153846153846156,0.215993907083016,55.581607169090645,0.5097291611885354,-0.7538266912691295,1.1121703375469674,1.102140110932548,-0.33582666923326543,-0.6600923504171082,1.0616506395156777,-0.09585990941866505
W02000145,Carmarthenshire 004,W06000010,Carmarthenshire,22.1,0.8902439024390244,0.3696338383838384,0.05070189925681255,0.1958711808422791,55.63891960195862,0.5123465500211655,-0.7592659784317213,0.943214250476342,1.3330348888621073,-0.2745861391108578,-0.9290531504694685,1.0746812117182478,0.10396781623757485
W02000146,Carmarthenshire 005,W06000010,Carmarthenshire,25.0,0.9372759856630825,0.36440402728158494,0.04554384711555635,0.16520807287015538,55.04005548812207,0.502375478927203,-0.7577917791072805,1.477366389034805,1.2739079218552043,-0.34404043974853526,-1.3388969238036477,0.9385232842952103,-0.6572857026219209
W02000147,Carmarthenshire 006,W06000010,Carmarthenshire,66.0,0.8560801144492132,0.23328343313373254,0.09110755348566439,0.22995197205646922,49.38462629414268,0.5125752745306411,-0.7369496507272559,0.5552097402555195,-0.20850949103471986,0.26948483563296394,-0.473528548001371,-0.3472968207146955,0.1214300663857233
W02000148,Carmarthenshire 007,W06000010,Carmarthenshire,942.4,0.7586206896551724,0.16342412451361868,0.0759971678074109,0.2957281095114468,49.854520422212026,0.5225037821482602,-0.2914364479893666,-0.5516551189601057,-0.9983217720417166,0.0660201863994879,0.4056367471279904,-0.2404615485587146,0.8794340250088181
W02000149,Carmarthenshire 008,W06000010,Carmarthenshire,216.9,0.7280534351145038,0.23001453488372092,0.046766532700036535,0.25758129338692,54.516620498614955,0.5127887149279181,-0.660240451396873,-0.8988131282061653,-0.24546685626232387,-0.32757671083610135,-0.10423443342469454,0.8195149455664005,0.13772543244647356
W02000151,Carmarthenshire 010,W06000010,Carmarthenshire,124.5,0.8329215565163681,0.20290344361917623,0.05054509415262636,0.3050875454245127,52.17164775451494,0.5076258604400053,-0.7072114919411234,0.29219367977551963,-0.5519782325583352,-0.2766975541468868,0.5307351727141262,0.28636122784786683,-0.25643895663936067
W02000152,Carmarthenshire 011,W06000010,Carmarthenshire,250.5,0.8628198149156233,0.1988748241912799,0.05735870173475098,0.27252378287632906,54.263355704697986,0.519473015139258,-0.6431600730171457,0.6317537751056481,-0.5975248198708211,-0.18495083727077757,0.09548720865128872,0.7619325848401253,0.6480464409965858
W02000153,Carmarthenshire 012,W06000010,Carmarthenshire,59.8,0.9134512325830654,0.28117738187451585,0.047567125528145016,0.21711871337058744,54.714285714285715,0.5083044982698962,-0.7401013872139914,1.2067842260527328,0.3329677959377288,-0.316796553239968,-0.6450581649200807,0.8644561692388949,-0.20462752824142222
W02000154,Carmarthenshire 013,W06000010,Carmarthenshire,549.1,0.8075920023181686,0.20519877675840978,0.061709107951882516,0.2987033276050617,52.540212670360944,0.513206584152099,-0.49136837705921127,0.004521209916053347,-0.5260277566922309,-0.12637166571027303,0.4454035773882433,0.37015825943312314,0.16962816529564342
W02000156,Carmarthenshire 015,W06000010,Carmarthenshire,184.7,0.8940248027057497,0.2003671649619722,0.05581999134573778,0.28184047309966825,51.60196353436185,0.5089073634204275,-0.6766091473441118,0.9861546397745671,-0.5806527796027202,-0.2056699093208738,0.22001429441149095,0.15683764994514174,-0.15860105697118804
W02000157,Carmarthenshire 016,W06000010,Carmarthenshire,189.8,0.8991869918699187,0.2345758354755784,0.04876871076774505,0.25929502655721876,52.28283774291735,0.5090513403897517,-0.6740165899114747,1.0447825846297445,-0.19389790581072633,-0.3006169450879939,-0.08132863830302191,0.31164141749569,-0.1476089605855595
W02000158,Carmarthenshire 017,W06000010,Carmarthenshire,224.1,0.9058454295802275,0.232574679943101,0.054154609342703594,0.25258371227780074,51.24084507042254,0.5129076086956522,-0.656580370315503,1.120403703206956,-0.21652248150400308,-0.22809464236886967,-0.17103221208324132,0.07473364593466288,0.14680252137755703
