area_id,time_id,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width
W02000024,2021,0.04683122321084621,9.984487688177202e-5,0.02772143510662644,0.06851070031575471,0.04078926520912827
W02000025,2021,0.04414934753707342,1.1903138763853173e-4,0.02300921315328955,0.06660501284033454,0.043595799687044995
W02000026,2021,0.03748041754492771,1.4054847174358064e-4,0.016233093029074427,0.06166415932335692,0.04543106629428249
W02000027,2021,0.042885685731927144,1.509795560125232e-4,0.019220906666294155,0.06580119866179521,0.04658029199550105
W02000028,2021,0.043328897588974215,1.3037576992440476e-4,0.02133011010201647,0.06360413870483894,0.04227402860282247
W02000029,2021,0.037973618423915396,1.344301152475661e-4,0.015894889296724748,0.06019452502675632,0.04429963573003157
W02000030,2021,0.03497115077201721,1.725056930800506e-4,0.01016391232695534,0.061834407469000714,0.05167049514204537
W02000031,2021,0.04370306694464573,1.4080790607113637e-4,0.017649502905426093,0.06586225896613279,0.0482127560607067
W02000032,2021,0.03998030579737723,1.3602248677134797e-4,0.014815241976150983,0.06189994303214088,0.0470847010559899
W02000033,2021,0.05048149908411954,1.1262665610111325e-4,0.03176536819187354,0.075935697165849,0.04417032897397546
W02000034,2021,0.04653158054296733,9.454603440139643e-5,0.028086833419761432,0.06530367153438091,0.037216838114619476
W02000035,2021,0.05040969513252613,1.0407954512094776e-4,0.03173928932507927,0.07196693264414147,0.0402276433190622
W02000036,2021,0.038883339393815386,1.1022462152597216e-4,0.019680063578211626,0.06018078967989828,0.04050072610168666
W02000037,2021,0.05095226998497439,1.114611517197032e-4,0.031492427921437756,0.07075942528057744,0.03926699735913968
W02000038,2021,0.04393269712609944,1.3465288771563068e-4,0.020594164336144565,0.06520557221026946,0.04461140787412489
W02000039,2021,0.04616307590645919,1.368785322255316e-4,0.02189097036214692,0.06744867656725048,0.04555770620510356
W02000040,2021,0.0455330888319649,9.779983797374717e-5,0.02680812233191748,0.06696516274991089,0.04015704041799341
W02000041,2021,0.04587612274024983,1.2010339015092421e-4,0.023022793803659222,0.0671125522846501,0.04408975848099088
