area_id,time_id,msoa_name,direct_estimate,variance,n,fh_estimate,fh_variance,fh_lower,fh_upper,fh_ci_width,fh_std_resid
W02000120,2025,Ceredigion 005,0.16717430422124294,0.00832342584968711,30,0.11406528250031375,0.0016110849532093884,0.036025210578458686,0.1937335814804388,0.1577083709019801,0.5328378392824422
W02000122,2025,Ceredigion 007,0.11525596053876372,0.0032147792665267,36,0.10682037859620239,0.001171478292923054,0.03988376943993538,0.174247313024955,0.13436354358501962,0.12737024483613574
W02000123,2025,Ceredigion 008,0.2147557505929441,0.01519637482965234,21,0.1253433618451038,0.0015805913622833276,0.0483441850816063,0.20456754009393266,0.15622335501232637,0.6903049426600671
W02000124,2025,Ceredigion 009,0.12015517339067466,0.00384743179103896,27,0.09047554899094529,0.0010936725460039245,0.025630034861641948,0.15544547091551814,0.1298154360538762,0.42222737599261745
W02000125,2025,Ceredigion 010,0.14617540956978628,0.00500511048352681,36,0.1157347104393412,0.0013466120538519705,0.044370450280577525,0.18848670439169612,0.1441162541111186,0.3819520658972199
W02000126,2025,Pembrokeshire 001,0.3032450311456092,0.01956750943253327,18,0.1201501898558365,0.0018014637141846002,0.03807063455883844,0.20491448313457722,0.16684384857573878,1.2525188816168584
W02000127,2025,Pembrokeshire 002,0.2690954163279087,0.02812020741323871,13,0.1025309781308421,0.001897058598974001,0.017734517314735285,0.1889798750349356,0.17124535772020033,0.9613836177447286
W02000128,2025,Pembrokeshire 003,0.02246704895695863,5.547631760222455e-4,13,0.047115176936830296,3.7152685234868827e-4,0.009273194722027277,0.08487286559207166,0.07559967087004438,-0.8098609262761319
W02000129,2025,Pembrokeshire 004,0.07734105470699854,0.00336047291040065,16,0.08283593237429412,0.0012385556943279574,0.013940285385340687,0.15213435659230878,0.13819407120696808,-0.08102610691988206
W02000130,2025,Pembrokeshire 005,0.18611119234914236,0.00947440478178165,16,0.041478369438189285,4.5816741164654367e-4,-5.629200170149812e-4,0.08339293909458759,0.08395585911160257,1.451229164536057
W02000131,2025,Pembrokeshire 006,0.2059601230258639,0.01598238057573869,14,0.0976376175835764,0.0017899254327535445,0.015386148201184002,0.1816423051405221,0.1662561569393381,0.8125438456658391
W02000132,2025,Pembrokeshire 007,0,0,11,0.08915484940536911,0.001986981973581252,0.0019248563018727238,0.1772435256745965,0.17531866937272378,-2.0000829479716775
W02000133,2025,Pembrokeshire 008,0.32160362306924334,0.02258368403794515,13,0.11913453539742988,0.0019006785320714314,0.035076607502719306,0.20641796139286178,0.1713413538901425,1.2939405552493293
W02000134,2025,Pembrokeshire 009,0.248498848196269,0.01041969119615377,19,0.1095858133610769,0.0018089475246718216,0.02727467438820877,0.19435373838209785,0.16707906399388908,1.2561859804588098
W02000135,2025,Pembrokeshire 010,0.1625268146406409,0.00810831111326606,16,0.10339733323249059,0.0016519701031166446,0.02424659584277916,0.18390316481927813,0.15965656897649896,0.5985120583029965
W02000136,2025,Pembrokeshire 011,0.07868015536839972,0.0025009162658183,23,0.08165042826031907,0.0011199612307802925,0.016089060624270374,0.1474527953323122,0.13136373470804183,-0.049361623569383006
W02000137,2025,Pembrokeshire 012,0.08579073209676916,0.004191187142175,13,0.07246720809063788,9.307672329378424e-4,0.012624091666786005,0.13233474635880188,0.11971065469201587,0.18616638085314582
W02000138,2025,Pembrokeshire 013,0.10601607823830984,0.010219966055312,12,0.08958131485355941,0.0019252053971917909,0.003669047321811697,0.17611887858873138,0.17244983126691968,0.1491288369328924
W02000139,2025,Pembrokeshire 014,0.35209858714901615,0.02171961600463605,20,0.10253514085913693,0.0020170238247992855,0.015243514908442848,0.1917717082895375,0.17652819338109466,1.6198371471967445
W02000140,2025,Pembrokeshire 015,0.1726677409248139,0.0226457379422177,14,0.10317940229312204,0.0016998037007025634,0.022678687296516023,0.18464678584791522,0.1619680985513992,0.44535077028897935
W02000141,2025,Pembrokeshire 016,0.03546912066416068,0.00129967702376809,17,0.056622711750965705,7.654162871148588e-4,0.002220594120831927,0.11075679640065783,0.10853620227982591,-0.46549419015935506
W02000142,2025,Carmarthenshire 001,0.1085597992753008,0.00740187778089984,9,0.09628913276346443,0.0014083249958292499,0.02301669133967542,0.1704528926879461,0.14743620134827068,0.13072998188590315
W02000143,2025,Carmarthenshire 002,0,0,7,0.10344980518113833,0.0019306929303962732,0.01746216767064046,0.19033779131657624,0.17287562364593578,-2.354361102471435
W02000144,2025,Carmarthenshire 003,0.06599265594319388,0.00172428113716553,20,0.08341383570387674,8.349885978313487e-4,0.026687932057839515,0.1400783219183367,0.11339038986049718,-0.34436541762128703
W02000145,2025,Carmarthenshire 004,0.25999806831673655,0.01536098621601223,15,0.1262403301275721,0.001689064594605848,0.04659200171520607,0.20813895595263068,0.1615469542374246,1.0243681754371872
W02000146,2025,Carmarthenshire 005,0.11287773362534176,0.0113282397831304,11,0.09817740922439051,0.0016454851190299232,0.01886995617802832,0.1783440215826876,0.1594740654046593,0.1290608664115178
W02000147,2025,Carmarthenshire 006,0.2704269807429745,0.02339864101703794,12,0.10299333894737288,0.0018199862070343387,0.019874081114363354,0.18762794183329878,0.16775386071893544,1.0543432027078257
W02000148,2025,Carmarthenshire 007,0.332246539269178,0.03636461716012154,10,0.11111781606462379,0.002004147147287902,0.02404249097890196,0.20004444953432782,0.17600195855542586,1.1289020247683725
W02000149,2025,Carmarthenshire 008,0.2968642002048154,0.02407259230352023,15,0.10308850569960781,0.0015453550799640386,0.02618894727913465,0.18058292384237074,0.15439397656323608,1.2106737816793582
W02000151,2025,Carmarthenshire 010,0.4865729101774327,0.02966075361199007,12,0.11416960109759176,0.0018246749727733101,0.03139341584827668,0.19938412987608828,0.1679907140278116,2.0987404196189132
W02000152,2025,Carmarthenshire 011,0.19980982291969268,0.01761378862418134,11,0.08456176401614746,0.001209972186840647,0.01641094537429949,0.15300739785937062,0.13659645248507113,0.8400021962075277
W02000153,2025,Carmarthenshire 012,0.20039526802664004,0.02833171621297215,12,0.09643771045348998,0.001849863284623023,0.012505449290845794,0.1816332440173093,0.1691277947264635,0.5983910447005056
W02000154,2025,Carmarthenshire 013,0.13504243620429662,0.00882794505116138,13,0.11506450072008555,0.0014634456795395263,0.04063216227084468,0.19090204041763775,0.15026987814679307,0.19693076713159524
W02000156,2025,Carmarthenshire 015,0.05883994883762803,0.00369367440371187,7,0.07644964472107493,0.00128822013393388,0.006002208826488761,0.14694729925714978,0.140945090430661,-0.24949083182992565
W02000157,2025,Carmarthenshire 016,0.07381366487938326,0.00547721610347597,10,0.09520520374734756,0.0014144081696876084,0.021714180251541856,0.1694523658417333,0.14773818559019142,-0.257680308676917
W02000158,2025,Carmarthenshire 017,0.02982852985554847,9.620377518338888e-4,10,0.05078867044000635,5.05415595006345e-4,0.006627098682511948,0.09481273660984056,0.08818563792732861,-0.5471571007826522
W02000159,2025,Carmarthenshire 018,0.11541527583403556,0.01226480196722176,9,0.09853367822522173,0.0013801487536506515,0.0259143599580942,0.1718166787913609,0.1459023188332667,0.14451986872583725
W02000160,2025,Carmarthenshire 019,0.304816817216375,0.03421625630710492,6,0.09734209662279959,0.0019004328865832344,0.012379118629388994,0.18380423060025006,0.17142511197086108,1.0917198892822029
W02000161,2025,Carmarthenshire 020,0,0,8,0.10840136367467144,0.0016751416867746402,0.028583774069155507,0.1893877347889904,0.16080396071983488,-2.648554856427669
W02000162,2025,Carmarthenshire 021,0,0,5,0.05282239134745188,7.972829635365091e-4,-0.0026841508057717928,0.10809803772246017,0.11078218852823196,-1.8707330391012396
W02000163,2025,Carmarthenshire 022,0.2033415802781794,0.01639879804613141,12,0.12078556244427918,0.0017932015400433253,0.03842954545599704,0.204812129103688,0.16638258364769098,0.6120804629812622
W02000164,2025,Carmarthenshire 023,0.15145645877934877,0.00638587258219278,21,0.12530733423731366,0.0014834334268764085,0.05060387545167605,0.20187906028160552,0.15127518482992947,0.2947738383832518
W02000165,2025,Carmarthenshire 024,0.04460589483460792,0.00258885781315688,5,0.09948935766919137,0.001128845602686534,0.033672720198008974,0.16554564320886356,0.13187292301085457,-0.90012771702558525
W02000166,2025,Carmarthenshire 025,0.479665552414865,0.03436522188755858,11,0.11837441119976815,0.001877499748313215,0.034378301661282404,0.2046730973944218,0.17029479573313938,1.89778456956117
W02000167,2025,Carmarthenshire 026,0.4589448374458594,0.02701811366841075,10,0.15471977108172705,0.001977461022295582,0.0690344024327577,0.2437579282912965,0.1747235258585388,1.7866074230752325
W02000168,2025,Swansea 001,0.18361995535619988,0.0200861932354291,17,0.09860589970502363,0.0018120994492933985,0.015546443545237237,0.18290660814385626,0.16736016459861902,0.5744941450321722
W02000169,2025,Swansea 002,0.21235991071668048,0.00936872533001717,17,0.11468174059890299,0.001598767939497165,0.03720472152982826,0.19433762778815025,0.157132906258322,0.9327039730828379
W02000170,2025,Swansea 003,0.12613782013815375,0.01385209999298553,13,0.10568224179785023,0.0017724516835129747,0.02368046561655046,0.18913874634580438,0.16545828072925392,0.16364697447637658
W02000171,2025,Swansea 004,0.6968712317346386,0.05184205493777315,4,0.11674585052590485,0.0018633646340808685,0.0334037729428337,0.20307571496433222,0.16967194202149852,2.5032994842469627
W02000172,2025,Swansea 005,0,0,7,0.092321112185515,0.0016946802062382266,0.011674699901693439,0.17342718841457866,0.1617524885128852,-2.242627530659722
W02000173,2025,Swansea 006,0.13584555172983476,0.01643109043321021,7,0.10238940767747096,0.0017683679094656918,0.020561458639284824,0.18583485089223037,0.16527339225294554,0.2479971295665821
W02000174,2025,Swansea 007,0.3050241900452019,0.05192578673240396,10,0.08211247616373943,0.0013170487642948667,0.011035851722896478,0.1535324425978823,0.1424965908749858,0.96605600164269545
W02000175,2025,Swansea 008,0.2842427254159557,0.05146719348627623,6,0.10773303840960338,0.002075261389612754,0.018532126531243795,0.19764755390541244,0.17911542737416863,0.7628153174642771
W02000176,2025,Swansea 009,0.2143825830882824,0.03422371683773016,7,0.11041196093606788,0.0018304580862956669,0.02731333522723009,0.1954794997318774,0.1681661645046473,0.5475614464085364
W02000177,2025,Swansea 010,0,0,6,0.08503871914475544,0.00206255807232376,-0.003912683535450878,0.17468683218170483,0.1785995157171557,-1.8724646075910216
W02000178,2025,Swansea 011,0,0,10,0.10368586793265136,0.0017377413264023816,0.02196806176851457,0.18576223219419258,0.163794170425678,-2.487293315198945
W02000179,2025,Swansea 012,0.24764267951482924,0.02928269718646051,14,0.050180723562802426,9.215429936381543e-4,-0.009561943146132026,0.10956078656835952,0.11912272971449155,1.136186113611138
W02000180,2025,Swansea 013,0.08040879968974707,0.00654770495938855,9,0.09176678855606844,0.0015529222572310214,0.014547620618388574,0.16935550073457906,0.15480788011619048,-0.12619499048609306
W02000181,2025,Swansea 014,0.2063450402167813,0.02192115016840678,8,0.08413052904541997,0.0015039521944849284,0.008024756521906554,0.16032984670459854,0.152305090182692,0.7985130650963178
W02000182,2025,Swansea 015,0.2120499599980602,0.03210861699624001,11,0.03753486837287727,5.719220726247517e-4,-0.009494904842316118,0.08430810506472908,0.0938030099070452,0.9653579640300449
W02000183,2025,Swansea 016,0.20765156239873592,0.03208418772704308,9,0.11191534244975618,0.0016880780776246454,0.0313735245608802,0.19281655643997925,0.16144303187909903,0.5209501608093738
W02000184,2025,Swansea 017,0.13032373465975444,0.01408706498058976,16,0.11031162448778206,0.00170991087709939,0.02979046567349336,0.1922770884673829,0.16248662279388953,0.15922303867681947
W02000185,2025,Swansea 018,0,0,6,0.10548656020148509,0.002053444930595836,0.0173299101236927,0.195478296110718,0.1781483859870253,-2.327853260605593
W02000186,2025,Swansea 019,0.3346087921705049,0.02620285173450932,11,0.1266495971642775,0.0017061566458077303,0.04597082956333394,0.20820844115130366,0.16223761158796973,1.2448181864174732
W02000188,2025,Swansea 021,0.13897817046277686,0.01844925430414842,5,0.049131847161713746,5.557602932420519e-4,0.0027781148358049304,0.09524547985331938,0.09246736501751446,0.6517277388144526
W02000189,2025,Swansea 022,0,0,15,0.1171128889095845,0.0020754943871674116,0.028087501836739137,0.20717182661335873,0.1790843247766196,-2.570655694754015
W02000191,2025,Swansea 024,0.23300905004342748,0.02196400610444944,10,0.17305405232316162,0.0020796069855107575,0.08454248346682412,0.26368448614462897,0.17914200267780483,0.38665668701285355
W02000192,2025,Swansea 025,0.1078801290794299,0.01012995719370896,18,0.12890957499572037,0.0015363172613225668,0.05175803572599101,0.20559844705626384,0.15384041133027282,-0.19469810988549408
W02000193,2025,Swansea 026,0.10782255669977564,0.01026360563372489,14,0.16792948286412637,0.0021821543698994153,0.07626533576534099,0.25964481483291313,0.18337947906757213,-0.5387829054300176
W02000194,2025,Swansea 027,0,0,14,0.11995395398492319,0.002199128736691815,0.02803376724093079,0.21239422790574253,0.18436046066481174,-2.557933449712349
W02000195,2025,Swansea 028,0.08341744529806772,0.00382003552158274,11,0.12363291477324255,0.0011755881781541943,0.05671676568064997,0.19126125008058886,0.13454448439993888,-0.5689816814677181
W02000196,2025,Swansea 029,0,0,10,0.10745187029063338,0.0023280159860905,0.012850084989175573,0.20263712724946475,0.1897870422602892,-2.2270040151900456
W02000197,2025,Swansea 030,0,0,8,0.10107286912437503,0.0021786256262104793,0.009638984991042696,0.19316673390684203,0.18352774891579932,-2.1654257167651325
W02000198,2025,Swansea 031,0.2579443622255798,0.0337731711557654,10,0.13575252912903826,0.0019359040521895535,0.050109361053507426,0.2229770339912053,0.1728676729376979,0.6466255764069166
W02000200,2025,Neath Port Talbot 002,0.15122342062928207,0.01878555743192171,11,0.03277815991583153,7.909663758089268e-4,-0.022679636713291262,0.0876671569344421,0.11034679364773337,0.8465447092010114
W02000201,2025,Neath Port Talbot 003,0,0,16,0.09652228556517269,0.0018649162523367137,0.012058083673482795,0.1819347367183508,0.16987665304486801,-2.2351050006168425
W02000202,2025,Neath Port Talbot 004,0.5023359976108932,0.04245466863922829,9,0.1218098124594876,0.0017579107567605098,0.040703555373340763,0.2055531711001313,0.16484961572679052,1.8097209787912325
W02000204,2025,Neath Port Talbot 006,0,0,4,0.09888226618198966,0.0017967692989233495,0.016163470124715987,0.1827941541728203,0.16663068404810433,-2.3327717743813503
W02000205,2025,Neath Port Talbot 007,0.21896696023517323,0.02251379567339341,12,0.11304640371436278,0.0017896548127207814,0.030918914226221145,0.19721484081409318,0.16629592658787204,0.6794324504893674
W02000206,2025,Neath Port Talbot 008,0.08980904995079791,0.00412179320150282,18,0.2901369461901836,8.431065939731724e-4,0.2337863418757577,0.347572057862232,0.1137857159864743,-2.843061055633294
W02000207,2025,Neath Port Talbot 009,0.1069953436546872,0.00560321629928274,15,0.11703024471622525,0.0014141657871581375,0.043494000901973195,0.19116439278881509,0.1476703918868419,-0.11979137033910384
W02000208,2025,Neath Port Talbot 010,0.26027978042766364,0.03545495700960153,9,0.10035976294217526,0.001433379402625544,0.026126746085943814,0.17476856144458092,0.1486418153586371,0.8326419615293974
W02000210,2025,Neath Port Talbot 012,0.282859436264422,0.03308632355891663,8,0.13041682986057365,0.0017087075126903763,0.049738414703002456,0.2121033829843676,0.16236496828136515,0.8172364926057218
W02000211,2025,Neath Port Talbot 013,0.11457597231886088,0.00745009134234743,10,0.1257438961906876,0.0015156825831432877,0.049538457220201726,0.20242412769591012,0.1528856704757084,-0.11794473336873709
W02000212,2025,Neath Port Talbot 014,0.07787970940284689,0.00353760576034458,11,0.12571343912850705,0.0011776207277725376,0.05872423031231537,0.19346598786288288,0.1347417575505675,-0.6965991917426092
W02000213,2025,Neath Port Talbot 015,0.05826025533035244,0.00354543578986813,11,0.0767988205997082,9.20607995825053e-4,0.01711392283010109,0.13617390165072552,0.11905997882062443,-0.2774052219005518
W02000214,2025,Neath Port Talbot 016,0.0697043651606858,0.002636683280789,16,0.09007241226780757,9.420561079760797e-4,0.02979672540142822,0.15022909418709118,0.12043236878566296,-0.3404743144439888
W02000215,2025,Neath Port Talbot 017,0,0,18,0.12697738850405765,0.002057025224317509,0.03837335192805999,0.21668901892776077,0.17831566699970078,-2.799668314918577
W02000216,2025,Neath Port Talbot 018,0.09887157885488725,0.00887472537360822,13,0.12207004076431727,0.0014929394773643449,0.0466093549470568,0.19838995984055124,0.15178060489349443,-0.22783409534231414
W02000217,2025,Neath Port Talbot 019,0,0,16,0.10768413722501431,0.00164655454287989,0.027989767267304122,0.1874492746030661,0.15945950733576197,-2.6537723942678735
W02000218,2025,Bridgend 001,0.15229566803392136,0.0109034672504786,11,0.1084470980552224,0.0013493160172026644,0.03649417942115821,0.1807461373696461,0.14425195794848789,0.39613029612839096
W02000219,2025,Bridgend 002,0.1682122113814376,0.0139961429419419,12,0.10328360052632228,0.0013804939666814346,0.03040181056854066,0.17632197249385684,0.14592016192531618,0.5236069850974882
W02000220,2025,Bridgend 003,0.35532433610683933,0.03163293726336011,15,0.1206043061294409,0.0018606268844536444,0.0368326307341382,0.20642779046240342,0.16959515972826522,1.2825357205135421
W02000221,2025,Bridgend 004,0.22464690922113356,0.0140983287141928,12,0.12021239420155254,0.0016547479324572519,0.04092470215452672,0.2008067944779588,0.1598820923234321,0.8320728686669717
W02000222,2025,Bridgend 005,0.15158375295854637,0.00961452561119984,15,0.11460575361001182,0.0015347300382817992,0.03813391007700084,0.19206180931469485,0.153927899237694,0.3502034930305808
W02000223,2025,Bridgend 006,0.09757512051333785,0.00841453973360498,17,0.09993423092195304,0.0012351610105999398,0.030957572482163506,0.16896750288723383,0.1380099304050703,-0.024015484024670037
W02000224,2025,Bridgend 007,0,0,13,0.15066352462992139,0.0019090713216422357,0.0667580725434379,0.2385073933427821,0.17174932079934419,-3.4482365134578528
W02000225,2025,Bridgend 008,0.28250679011949603,0.046100102267075,10,0.12133023827110402,0.0017263857049276653,0.04037035788014684,0.20363757845433558,0.16326722057418874,0.7370002159047029
W02000226,2025,Bridgend 009,0.03520363460281459,0.00130610230687431,12,0.07505008203893268,7.276898569132634e-4,0.022007289058771348,0.12784550937431152,0.10583822031554017,-0.8835605614961505
W02000227,2025,Bridgend 010,0.08362598579906975,0.00386682045615299,19,0.11075998786072236,0.0012848660330316546,0.040648628219055974,0.1813954542746712,0.14074682605561523,-0.37804120672820146
W02000228,2025,Bridgend 011,0.13750561923203072,0.00914558896790724,12,0.11356000967305492,0.0015200702376233102,0.0375014956063989,0.1906775855592479,0.153176089952849,0.2318633175353676
W02000229,2025,Bridgend 012,0.02366703171999162,5.939299805793825e-4,15,0.04671729597285615,4.561653772969378e-4,0.0047467631813271835,0.08851739834518058,0.08377063516385339,-0.7113142993547209
W02000230,2025,Bridgend 013,0.03432351547577085,0.00123157673493007,14,0.06943560513372422,7.501554630188278e-4,0.015548858222445602,0.12300749966666386,0.10745864144421825,-0.7887405955163409
W02000231,2025,Bridgend 014,0.07183417284544649,0.0052387770914089,8,0.11796499817909042,0.0013191747598449244,0.046708359306390654,0.18932714872290007,0.1426187894165094,-0.5696487029226118
W02000232,2025,Bridgend 015,0.07382530913478066,0.00564646116036695,9,0.12172222629713558,0.0013679627176072116,0.04962747991815036,0.1948976570068512,0.14527017708870082,-0.5718887562918187
W02000233,2025,Bridgend 016,0.06802796645371637,0.00256054360588346,14,0.10156169411669366,0.001104151976872419,0.036318653200645146,0.16673039893264238,0.13041174573199724,-0.553940196369086
W02000234,2025,Bridgend 017,0.24809512359347852,0.01759214410250996,15,0.14221457553736613,0.0018356566662167705,0.05907010075726185,0.22740451153219637,0.16833441077493452,0.7596339391618601
W02000235,2025,Bridgend 018,0,0,13,0.12021982995002611,0.0019483600645410389,0.034193931533976776,0.20767108435695456,0.17347715282297776,-2.7235885497438472
W02000236,2025,Bridgend 019,0.13370182663871005,0.00806865787511177,16,0.14988951249010665,0.0016296149006140607,0.07180454474068221,0.23035004637720663,0.15854550163652442,-0.1643756828928074
W02000237,2025,Vale of Glamorgan 001,0.1627169233043331,0.00557483099244682,20,0.12737328205271622,0.001482742292743304,0.052185781196704556,0.20344976215196503,0.15126398095526047,0.42071073336149756
W02000238,2025,Vale of Glamorgan 002,0.09491294921351873,0.00529947441630956,12,0.10498232477861763,0.001117126460815432,0.039294323595128106,0.17048389778822287,0.13118957419309477,-0.12570426881051486
W02000239,2025,Vale of Glamorgan 003,0.2267787281000853,0.01445762414180057,15,0.11192091984538385,0.0011564907960369582,0.045178568002662275,0.1786815900627839,0.1335030220601216,0.9191826933626269
W02000240,2025,Vale of Glamorgan 004,0.23257132757896865,0.02165848856048714,9,0.15631320521733075,0.0017834124296316858,0.07456550007708489,0.24051161272179689,0.16594611264471198,0.4980692089880761
W02000241,2025,Vale of Glamorgan 005,0.08571980997754938,0.00684297326408523,14,0.14663305044587593,0.0015723811816798809,0.0690313562199346,0.22473194541878888,0.15570058919885427,-0.6640113416420651
W02000242,2025,Vale of Glamorgan 006,0.3303578552998071,0.03512637468853634,11,0.13679067455284202,0.0018832612810701468,0.05241827979914088,0.22297689887810632,0.17055861907896544,1.006176843374944
W02000243,2025,Vale of Glamorgan 007,0.08317159924169112,0.00387401401355907,11,0.10453338575001478,0.001061585739636004,0.040568727394014945,0.1684386669050652,0.12786993951105025,-0.3040658196863898
W02000244,2025,Vale of Glamorgan 008,0.1570993129235458,0.0089089090669488,18,0.12346782857944519,0.001406090621411716,0.05004042172026875,0.19729577631413486,0.14725535459386613,0.3311398334146174
W02000245,2025,Vale of Glamorgan 009,0.12334052629428711,0.00786840781573228,16,0.12077776393614825,0.0016226927559730413,0.04186262367540769,0.20013134249533043,0.15826871881992274,0.026305711254273927
W02000246,2025,Vale of Glamorgan 010,0.38345641557840093,0.0228186109348791,13,0.14525428377001331,0.001914383437972952,0.060690686563734275,0.23263662090653303,0.17194593434279876,1.5146325808277985
W02000247,2025,Vale of Glamorgan 011,0.1916693699386835,0.0067366554064259504,19,0.14395820661874137,0.0015857015451433245,0.06672234855843236,0.2231189261145525,0.15639657755612013,0.5229941564084372
W02000248,2025,Vale of Glamorgan 012,0.22411832339759163,0.01266490482991558,20,0.13950731291831242,0.0014969706591963468,0.06380914073202078,0.21571570312475202,0.15190656239273126,0.7109949168625334
W02000249,2025,Vale of Glamorgan 013,0.30956485591124094,0.01817167953600328,13,0.14824637075829403,0.001962717386933842,0.061973151858862416,0.23607970159931996,0.17410654974045753,1.136880512456571
W02000250,2025,Vale of Glamorgan 014,0.15434933297738462,0.01205902844864081,13,0.134925742410547,0.0016553693257253396,0.055883598123269915,0.2157477451911803,0.1598641470679104,0.16585980257433766
W02000251,2025,Vale of Glamorgan 015,0.2951833288197265,0.01407341563645197,18,0.14419449464174391,0.0017886021482934299,0.06189291505506801,0.22811449211454138,0.16622157705947338,1.1988521199812197
W02000252,2025,Rhondda Cynon Taf 001,0,0,5,0.09330743033790136,0.001871507893191876,0.008269113873875078,0.17851369684302698,0.1702445829691519,-2.1568522592432786
W02000253,2025,Rhondda Cynon Taf 002,0,0,7,0.09855273574411,0.0019476221340123685,0.011934018170035018,0.18552602525526013,0.1735920070852251,-2.2331419693020926
W02000254,2025,Rhondda Cynon Taf 003,0,0,6,0.10609507800755556,0.0019082161414020178,0.02070520229123257,0.19254188361020091,0.17183668131896834,-2.4287423957968977
W02000255,2025,Rhondda Cynon Taf 004,0.1304459405317504,0.0163323027759761,6,0.10971253979125214,0.0016592397247299929,0.030163789937392646,0.19029721379737133,0.1601334238599787,0.1545739632790175
W02000256,2025,Rhondda Cynon Taf 005,0.2727221010340992,0.0325324572589449,8,0.10971384429524728,0.001637004514082231,0.03066308895832058,0.18969421359099947,0.15903112463267888,0.8818415017058301
W02000257,2025,Rhondda Cynon Taf 006,0.08332934345818582,0.00707666406425715,7,0.096455007872432,0.0015161083975433077,0.0199371430869192,0.17295530065408204,0.15301815756716286,-0.1415971918473815
W02000258,2025,Rhondda Cynon Taf 007,0,0,8,0.10416059961340794,0.0018853244034873172,0.019103245704265442,0.18986068921692995,0.1707574435126645,-2.398890512223374
W02000259,2025,Rhondda Cynon Taf 008,0,0,5,0.07626314062513813,0.0014199036152875916,0.0018085906581253725,0.1498024661573248,0.1479938754991994,-2.023882306637468
W02000260,2025,Rhondda Cynon Taf 009,0.2583865506994965,0.05113041848495398,4,0.11790977555310028,0.0017836500091678832,0.03563789155430705,0.20167723457357023,0.16603934301926318,0.6106873883416514
W02000261,2025,Rhondda Cynon Taf 010,0.06159992601556031,0.00367901562196499,14,0.0848164129010717,0.0012905786110052053,0.014159363871677072,0.15522874941294845,0.14106938554127138,-0.32933359731362194
W02000262,2025,Rhondda Cynon Taf 011,0.130551361953057,0.01481034237209046,12,0.10112397903571564,0.0018106455804136475,0.01781410992336946,0.1850733369916103,0.16725922706824084,0.2282565364898288
W02000263,2025,Rhondda Cynon Taf 012,0.07301305027132968,0.0052858860771012,8,0.09931483876720999,0.0012494243681751716,0.030017203285562663,0.16883107992411517,0.1388138766385525,-0.3253510178869191
W02000264,2025,Rhondda Cynon Taf 013,0,0,9,0.10736903410446243,0.0015380125471986283,0.03064409791243633,0.1847293375025746,0.15408523959013826,-2.7377835327116875
W02000265,2025,Rhondda Cynon Taf 014,0.18504699755418308,0.0159764538766468,9,0.08598708278501116,0.001110737855636831,0.020486394294224122,0.1513141935759707,0.1308277992817466,0.7578139641064542
W02000266,2025,Rhondda Cynon Taf 015,0.19101749344806623,0.01805137985346083,9,0.11605151741487264,0.0017342536368946217,0.034932756033323895,0.19869336161028947,0.1637606055769656,0.5329533786728037
W02000267,2025,Rhondda Cynon Taf 016,0.3876848127336204,0.07569560365471198,4,0.10659170696798913,0.001979367839786389,0.019605070033918953,0.19457522876464328,0.17497015873072433,1.0085783530529011
W02000268,2025,Rhondda Cynon Taf 017,0.03728687811082731,0.00147635974183728,11,0.07028792024692758,8.15812717689434e-4,0.013981714406200892,0.1260575553983329,0.11207584099213203,-0.6892932244744667
W02000269,2025,Rhondda Cynon Taf 018,0,0,7,0.09862115469426856,0.0015300011896592534,0.02178816511694205,0.17549029594782822,0.15370213083088619,-2.521298113449611
W02000270,2025,Rhondda Cynon Taf 019,0,0,4,0.10469217356564345,0.0019064322377669255,0.0190352954679463,0.19080584182393417,0.17177054635598787,-2.3977479581942696
W02000271,2025,Rhondda Cynon Taf 020,0,0,7,0.10253442820429333,0.00180037224675972,0.019193935022220124,0.1860019395225215,0.16680800450030137,-2.416509790878773
W02000272,2025,Rhondda Cynon Taf 021,0.1855565686140649,0.01727400927802911,8,0.12660703987913574,0.0016846294709771533,0.046536434030078,0.2079112809321704,0.16137484690209242,0.42813108539149836
W02000273,2025,Rhondda Cynon Taf 022,0.3226183991408277,0.04147132676107223,7,0.15194160630856207,0.0021098606084914433,0.062281555938897754,0.2428295151598005,0.18054795922090275,0.8175699948017452
W02000274,2025,Rhondda Cynon Taf 023,0.1887888568142841,0.02836594638437752,7,0.10030776685139721,0.0013379882481393648,0.02862999101079032,0.17229242313298526,0.14366243212219493,0.5133853525882367
W02000275,2025,Rhondda Cynon Taf 024,0.13233078446833696,0.01609793561785056,8,0.11519966384625531,0.001740363042499171,0.03391132965106379,0.19794131815513455,0.16402998850407075,0.12826526346695394
W02000276,2025,Rhondda Cynon Taf 025,0.14269715022150847,0.01692906107665517,10,0.10921173527874621,0.0017703951659770525,0.026830725210700207,0.19225604113182604,0.16542531592112583,0.2448731658097371
W02000277,2025,Rhondda Cynon Taf 026,0.10088609002340776,0.01018566563734435,6,0.11836454498287384,0.0016012683283758917,0.04000237968534992,0.1972599455579445,0.15725756587259457,-0.1609913767996912
W02000278,2025,Rhondda Cynon Taf 027,0.08316256222900299,0.00703547690226713,7,0.10645796699038247,0.0014415906438180644,0.032118910731265576,0.18126943217552643,0.14915052144426086,-0.25301568154391335
W02000279,2025,Rhondda Cynon Taf 028,0.25312851242312073,0.01675411550252992,11,0.11891730666685696,0.001590653704328803,0.04122800784189694,0.19795226774401126,0.1567242599021143,0.9909064422467813
