domain_id,mrp_mean,mrp_lower,mrp_upper,mrp_ci_width
W02000308,13.863408691295538,12.9727497219625,14.744857347395504,1.7721076254330033
W02000309,14.179540615340638,13.204521421853867,15.135439057834045,1.9309176359801778
W02000310,14.475878390547113,13.420105975319263,15.548420675083632,2.1283146997643687
W02000311,12.727820801354902,11.621262158547728,13.83034379213063,2.209081633582903
W02000312,12.811138430269247,11.72967319914617,13.880411605392192,2.150738406246022
W02000313,13.904460515454808,13.01298874960026,14.776608278491251,1.7636195288909917
W02000314,14.101208911857897,13.16966315282395,15.026375258801497,1.8567121059775467
W02000315,14.119585823733729,13.20026157490231,15.033593829575782,1.833332254673472
W02000316,14.339209644405306,13.30385971872121,15.34774629419679,2.0438865754755806
W02000317,13.71757930794307,12.849986255788732,14.588246163576585,1.738259907787853
W02000318,14.243414218514555,13.25841047080373,15.203085203070348,1.944674732266618
W02000319,14.24002156571169,13.25292634005645,15.211007482826204,1.958081142769755
W02000320,14.40486894600555,13.385534011934052,15.376305390991591,1.9907713790575396
W02000321,14.273424261563857,13.292190787177569,15.228219638493622,1.9360288513160526
W02000322,14.336153230124475,13.345501051051068,15.296177656832201,1.9506766057811333
W02000323,14.404931468568485,13.36790223176809,15.436039043299349,2.068136811531259
W02000324,14.444913174265979,13.402331930010925,15.490170723446216,2.0878387934352904
W02000325,13.807560269959843,12.92439752290618,14.658565601093342,1.734168078187162
W02000326,14.33623950661726,13.32005603042572,15.334120176150813,2.0140641457250936
W02000327,14.266382841120638,13.273765243399032,15.244699471593094,1.9709342281940625
W02000328,13.254209825488742,12.279582293698105,14.199262159235374,1.9196798655372689
W02000329,13.796734613229305,12.911782033452633,14.667130793708685,1.7553487602560516
W02000330,13.580869800929225,12.696257415923963,14.458431195340651,1.7621737794166883
W02000331,12.031500647211939,10.598540644213337,13.552952371706024,2.954411727492687
W02000332,13.21709217470473,12.253334744786537,14.13910509455545,1.8857703497689133
W02000333,13.687253029064173,12.824989436401339,14.555283655554321,1.7302942191529826
W02000334,14.301703105105,13.3111527345947,15.282817741705632,1.971665007110932
W02000335,14.173933802690273,13.209262228693795,15.120773716700553,1.9115114880067576
W02000336,14.562033491580943,13.482556809489498,15.667264778281663,2.1847079687921642
W02000337,12.617923497070564,11.496601093151144,13.751307151338025,2.2547060581868816
W02000338,14.544127421606746,13.486642169781826,15.629231904447568,2.1425897346657425
W02000339,14.323641150840563,13.29835352594149,15.337461622607549,2.039108096666059
W02000340,14.614671279395745,13.522086289948193,15.722919919284735,2.2008336293365414
W02000341,14.716999588043779,13.607188333995095,15.826192790542525,2.219004456547429
W02000342,14.606704025612915,13.525075014881262,15.702334031129716,2.1772590162484544
W02000343,13.357374799443878,12.4076582393302,14.272884067287759,1.865225827957559
W02000344,14.567511673810593,13.491243008979698,15.650940538072204,2.1596975290925062
W02000345,13.20624964536172,12.234225423941382,14.122772051928878,1.8885466279874965
W02000346,14.420119146418397,13.381539068768411,15.44684078764678,2.065301718878368
W02000347,14.20361762585154,13.225049142279255,15.16763629603975,1.9425871537604955
W02000348,12.376832476380917,11.102604540340774,13.662941335929471,2.5603367955886966
W02000349,13.574321907376314,12.708065243905331,14.457108020839062,1.749042776933731
