cell_id,domain_id,age_group,sex,car_access,pop_count
W02000250_age_25_44_sex_male_no_car_access,W02000250,age_25_44,sex_male,no_car_access,62.95558955829474
W02000250_age_25_44_sex_male_car_access,W02000250,age_25_44,sex_male,car_access,513.8794625949276
W02000250_age_45_64_sex_female_no_car_access,W02000250,age_45_64,sex_female,no_car_access,68.15266158005605
W02000250_age_45_64_sex_female_car_access,W02000250,age_45_64,sex_female,car_access,556.3009313850322
W02000250_age_45_64_sex_male_no_car_access,W02000250,age_45_64,sex_male,no_car_access,67.72072453338559
W02000250_age_45_64_sex_male_car_access,W02000250,age_45_64,sex_male,car_access,552.7752146222288
W02000250_age_65_plus_sex_female_no_car_access,W02000250,age_65_plus,sex_female,no_car_access,46.9832136090719
W02000250_age_65_plus_sex_female_car_access,W02000250,age_65_plus,sex_female,car_access,383.5038116521219
W02000250_age_65_plus_sex_male_no_car_access,W02000250,age_65_plus,sex_male,no_car_access,46.685444012714314
W02000250_age_65_plus_sex_male_car_access,W02000250,age_65_plus,sex_male,car_access,381.07324621342235
W02000251_age_16_24_sex_female_no_car_access,W02000251,age_16_24,sex_female,no_car_access,44.42616892478465
W02000251_age_16_24_sex_female_car_access,W02000251,age_16_24,sex_female,car_access,161.34130031225175
W02000251_age_16_24_sex_male_no_car_access,W02000251,age_16_24,sex_male,no_car_access,40.7902478885425
W02000251_age_16_24_sex_male_car_access,W02000251,age_16_24,sex_male,car_access,148.13682551693105
W02000251_age_25_44_sex_female_no_car_access,W02000251,age_25_44,sex_female,no_car_access,143.62251028519935
W02000251_age_25_44_sex_female_car_access,W02000251,age_25_44,sex_female,car_access,521.5899350393095
W02000251_age_25_44_sex_male_no_car_access,W02000251,age_25_44,sex_male,no_car_access,131.86817451728817
W02000251_age_25_44_sex_male_car_access,W02000251,age_25_44,sex_male,car_access,478.9020359248847
W02000251_age_45_64_sex_female_no_car_access,W02000251,age_45_64,sex_female,no_car_access,121.74096439687257
W02000251_age_45_64_sex_female_car_access,W02000251,age_45_64,sex_female,car_access,442.12332443775256
W02000251_age_45_64_sex_male_no_car_access,W02000251,age_45_64,sex_male,no_car_access,111.77745540800603
W02000251_age_45_64_sex_male_car_access,W02000251,age_45_64,sex_male,car_access,405.9391218643066
W02000251_age_65_plus_sex_female_no_car_access,W02000251,age_65_plus,sex_female,no_car_access,90.3553127186665
W02000251_age_65_plus_sex_female_car_access,W02000251,age_65_plus,sex_female,car_access,328.14091327188316
W02000251_age_65_plus_sex_male_no_car_access,W02000251,age_65_plus,sex_male,no_car_access,82.96046436236904
W02000251_age_65_plus_sex_male_car_access,W02000251,age_65_plus,sex_male,car_access,301.2852451309523
W02000252_age_16_24_sex_female_no_car_access,W02000252,age_16_24,sex_female,no_car_access,45.368381345136484
W02000252_age_16_24_sex_female_car_access,W02000252,age_16_24,sex_female,car_access,141.53791238976405
W02000252_age_16_24_sex_male_no_car_access,W02000252,age_16_24,sex_male,no_car_access,43.15011440011493
W02000252_age_16_24_sex_male_car_access,W02000252,age_16_24,sex_male,car_access,134.61747874825772
W02000252_age_25_44_sex_female_no_car_access,W02000252,age_25_44,sex_female,no_car_access,99.20489643456852
W02000252_age_25_44_sex_female_car_access,W02000252,age_25_44,sex_female,car_access,309.4942672380972
W02000252_age_25_44_sex_male_no_car_access,W02000252,age_25_44,sex_male,no_car_access,94.35431688951095
W02000252_age_25_44_sex_male_car_access,W02000252,age_25_44,sex_male,car_access,294.36168189269705
W02000252_age_45_64_sex_female_no_car_access,W02000252,age_45_64,sex_female,no_car_access,112.54575518256487
W02000252_age_45_64_sex_female_car_access,W02000252,age_45_64,sex_female,car_access,351.11438329014464
W02000252_age_45_64_sex_male_no_car_access,W02000252,age_45_64,sex_male,no_car_access,107.0428802480432
W02000252_age_45_64_sex_male_car_access,W02000252,age_45_64,sex_male,car_access,333.9468007738323
W02000252_age_65_plus_sex_female_no_car_access,W02000252,age_65_plus,sex_female,no_car_access,96.69757191810113
W02000252_age_65_plus_sex_female_car_access,W02000252,age_65_plus,sex_female,car_access,301.6720468453365
W02000252_age_65_plus_sex_male_no_car_access,W02000252,age_65_plus,sex_male,no_car_access,91.96958689659532
W02000252_age_65_plus_sex_male_car_access,W02000252,age_65_plus,sex_male,car_access,286.9219255072354
W02000253_age_16_24_sex_female_no_car_access,W02000253,age_16_24,sex_female,no_car_access,36.45575092570796
W02000253_age_16_24_sex_female_car_access,W02000253,age_16_24,sex_female,car_access,121.8130283420882
W02000253_age_16_24_sex_male_no_car_access,W02000253,age_16_24,sex_male,no_car_access,35.174558401162315
W02000253_age_16_24_sex_male_car_access,W02000253,age_16_24,sex_male,car_access,117.53205929492215
W02000253_age_25_44_sex_female_no_car_access,W02000253,age_25_44,sex_female,no_car_access,81.59372674293321
W02000253_age_25_44_sex_female_car_access,W02000253,age_25_44,sex_female,car_access,272.6367910656474
W02000253_age_25_44_sex_male_no_car_access,W02000253,age_25_44,sex_male,no_car_access,78.72621557944355
W02000253_age_25_44_sex_male_car_access,W02000253,age_25_44,sex_male,car_access,263.0553063956087
W02000253_age_45_64_sex_female_no_car_access,W02000253,age_45_64,sex_female,no_car_access,89.2686216746612
W02000253_age_45_64_sex_female_car_access,W02000253,age_45_64,sex_female,car_access,298.281639137666
W02000253_age_45_64_sex_male_no_car_access,W02000253,age_45_64,sex_male,no_car_access,86.13138576916192
W02000253_age_45_64_sex_male_car_access,W02000253,age_45_64,sex_male,car_access,287.7988978261186
W02000253_age_65_plus_sex_female_no_car_access,W02000253,age_65_plus,sex_female,no_car_access,67.58704349252963
W02000253_age_65_plus_sex_female_car_access,W02000253,age_65_plus,sex_female,car_access,225.8349433342135
W02000253_age_65_plus_sex_male_no_car_access,W02000253,age_65_plus,sex_male,no_car_access,65.2117799832075
W02000253_age_65_plus_sex_male_car_access,W02000253,age_65_plus,sex_male,car_access,217.89825203492805
W02000254_age_16_24_sex_female_no_car_access,W02000254,age_16_24,sex_female,no_car_access,40.42375659858683
W02000254_age_16_24_sex_female_car_access,W02000254,age_16_24,sex_female,car_access,138.55941727188565
W02000254_age_16_24_sex_male_no_car_access,W02000254,age_16_24,sex_male,no_car_access,38.50732696863662
W02000254_age_16_24_sex_male_car_access,W02000254,age_16_24,sex_male,car_access,131.99052325727646
W02000254_age_25_44_sex_female_no_car_access,W02000254,age_25_44,sex_female,no_car_access,86.6288904178569
W02000254_age_25_44_sex_female_car_access,W02000254,age_25_44,sex_female,car_access,296.93550489139625
W02000254_age_25_44_sex_male_no_car_access,W02000254,age_25_44,sex_male,no_car_access,82.52194474096021
W02000254_age_25_44_sex_male_car_access,W02000254,age_25_44,sex_male,car_access,282.8582382630397
W02000254_age_45_64_sex_female_no_car_access,W02000254,age_45_64,sex_female,no_car_access,100.71526189999781
W02000254_age_45_64_sex_female_car_access,W02000254,age_45_64,sex_female,car_access,345.21897946854597
W02000254_age_45_64_sex_male_no_car_access,W02000254,age_45_64,sex_male,no_car_access,95.94050249280066
W02000254_age_45_64_sex_male_car_access,W02000254,age_45_64,sex_male,car_access,328.85266577720984
W02000254_age_65_plus_sex_female_no_car_access,W02000254,age_65_plus,sex_female,no_car_access,76.90149382432635
W02000254_age_65_plus_sex_female_car_access,W02000254,age_65_plus,sex_female,car_access,263.5931706557098
W02000254_age_65_plus_sex_male_no_car_access,W02000254,age_65_plus,sex_male,no_car_access,73.25570942047104
W02000254_age_65_plus_sex_male_car_access,W02000254,age_65_plus,sex_male,car_access,251.0966140513001
W02000255_age_16_24_sex_female_no_car_access,W02000255,age_16_24,sex_female,no_car_access,29.420543584258798
W02000255_age_16_24_sex_female_car_access,W02000255,age_16_24,sex_female,car_access,116.25399260964399
W02000255_age_16_24_sex_male_no_car_access,W02000255,age_16_24,sex_male,no_car_access,28.556220712274012
W02000255_age_16_24_sex_male_car_access,W02000255,age_16_24,sex_male,car_access,112.83865854267499
W02000255_age_25_44_sex_female_no_car_access,W02000255,age_25_44,sex_female,no_car_access,66.68656545765327
W02000255_age_25_44_sex_female_car_access,W02000255,age_25_44,sex_female,car_access,263.50904991519303
W02000255_age_25_44_sex_male_no_car_access,W02000255,age_25_44,sex_male,no_car_access,64.72743361448775
W02000255_age_25_44_sex_male_car_access,W02000255,age_25_44,sex_male,car_access,255.76762603006327
W02000255_age_45_64_sex_female_no_car_access,W02000255,age_45_64,sex_female,no_car_access,74.73218349906283
W02000255_age_45_64_sex_female_car_access,W02000255,age_45_64,sex_female,car_access,295.3009580982386
W02000255_age_45_64_sex_male_no_car_access,W02000255,age_45_64,sex_male,no_car_access,72.5366858092729
W02000255_age_45_64_sex_male_car_access,W02000255,age_45_64,sex_male,car_access,286.62554489683566
W02000255_age_65_plus_sex_female_no_car_access,W02000255,age_65_plus,sex_female,no_car_access,59.24136667306534
W02000255_age_65_plus_sex_female_car_access,W02000255,age_65_plus,sex_female,car_access,234.0896721935689
W02000255_age_65_plus_sex_male_no_car_access,W02000255,age_65_plus,sex_male,no_car_access,57.50096143423883
W02000255_age_65_plus_sex_male_car_access,W02000255,age_65_plus,sex_male,car_access,227.21253692946803
W02000256_age_16_24_sex_female_no_car_access,W02000256,age_16_24,sex_female,no_car_access,65.33494290827282
W02000256_age_16_24_sex_female_car_access,W02000256,age_16_24,sex_female,car_access,180.31350770835462
W02000256_age_16_24_sex_male_no_car_access,W02000256,age_16_24,sex_male,no_car_access,61.214379668168945
W02000256_age_16_24_sex_male_car_access,W02000256,age_16_24,sex_male,car_access,168.941442799683
W02000256_age_25_44_sex_female_no_car_access,W02000256,age_25_44,sex_female,no_car_access,158.1225499009392
W02000256_age_25_44_sex_female_car_access,W02000256,age_25_44,sex_female,car_access,436.3917737015041
W02000256_age_25_44_sex_male_no_car_access,W02000256,age_25_44,sex_male,no_car_access,148.15003079323824
W02000256_age_25_44_sex_male_car_access,W02000256,age_25_44,sex_male,car_access,408.86929000510435
W02000256_age_45_64_sex_female_no_car_access,W02000256,age_45_64,sex_female,no_car_access,149.97066711605376
W02000256_age_45_64_sex_female_car_access,W02000256,age_45_64,sex_female,car_access,413.8939415470672
W02000256_age_45_64_sex_male_no_car_access,W02000256,age_45_64,sex_male,no_car_access,140.51227333005383
W02000256_age_45_64_sex_male_car_access,W02000256,age_45_64,sex_male,car_access,387.7903576924833
W02000256_age_65_plus_sex_female_no_car_access,W02000256,age_65_plus,sex_female,no_car_access,114.72576213434327
W02000256_age_65_plus_sex_female_car_access,W02000256,age_65_plus,sex_female,car_access,316.6239025264135
W02000256_age_65_plus_sex_male_no_car_access,W02000256,age_65_plus,sex_male,no_car_access,107.49020429805077
W02000256_age_65_plus_sex_male_car_access,W02000256,age_65_plus,sex_male,car_access,296.654973870269
W02000257_age_16_24_sex_female_no_car_access,W02000257,age_16_24,sex_female,no_car_access,46.45224243585817
W02000257_age_16_24_sex_female_car_access,W02000257,age_16_24,sex_female,car_access,127.95481325513659
W02000257_age_16_24_sex_male_no_car_access,W02000257,age_16_24,sex_male,no_car_access,44.09153422924962
W02000257_age_16_24_sex_male_car_access,W02000257,age_16_24,sex_male,car_access,121.45213519511486
W02000257_age_25_44_sex_female_no_car_access,W02000257,age_25_44,sex_female,no_car_access,97.91890250120993
W02000257_age_25_44_sex_female_car_access,W02000257,age_25_44,sex_female,car_access,269.72206779878735
W02000257_age_25_44_sex_male_no_car_access,W02000257,age_25_44,sex_male,no_car_access,92.9426528177658
W02000257_age_25_44_sex_male_car_access,W02000257,age_25_44,sex_male,car_access,256.0147618525731
W02000257_age_45_64_sex_female_no_car_access,W02000257,age_45_64,sex_female,no_car_access,107.06608191325317
W02000257_age_45_64_sex_female_car_access,W02000257,age_45_64,sex_female,car_access,294.9183892701428
W02000257_age_45_64_sex_male_no_car_access,W02000257,age_45_64,sex_male,no_car_access,101.62497153906526
W02000257_age_45_64_sex_male_car_access,W02000257,age_45_64,sex_male,car_access,279.9306034212434
W02000257_age_65_plus_sex_female_no_car_access,W02000257,age_65_plus,sex_female,no_car_access,82.93075310316316
W02000257_age_65_plus_sex_female_car_access,W02000257,age_65_plus,sex_female,car_access,228.4365290023494
W02000257_age_65_plus_sex_male_no_car_access,W02000257,age_65_plus,sex_male,no_car_access,78.7162028647932
W02000257_age_65_plus_sex_male_car_access,W02000257,age_65_plus,sex_male,car_access,216.827358800294
W02000258_age_16_24_sex_female_no_car_access,W02000258,age_16_24,sex_female,no_car_access,40.17497170613605
W02000258_age_16_24_sex_female_car_access,W02000258,age_16_24,sex_female,car_access,87.96512638451658
W02000258_age_16_24_sex_male_no_car_access,W02000258,age_16_24,sex_male,no_car_access,39.79649151211453
W02000258_age_16_24_sex_male_car_access,W02000258,age_16_24,sex_male,car_access,87.13642491473921
W02000258_age_25_44_sex_female_no_car_access,W02000258,age_25_44,sex_female,no_car_access,80.6002547624661
W02000258_age_25_44_sex_female_car_access,W02000258,age_25_44,sex_female,car_access,176.4783220923012
W02000258_age_25_44_sex_male_no_car_access,W02000258,age_25_44,sex_male,no_car_access,79.84093624237306
W02000258_age_25_44_sex_male_car_access,W02000258,age_25_44,sex_male,car_access,174.81575590371355
W02000258_age_45_64_sex_female_no_car_access,W02000258,age_45_64,sex_female,no_car_access,93.6790228101023
W02000258_age_45_64_sex_female_car_access,W02000258,age_45_64,sex_female,car_access,205.11494423305507
W02000258_age_45_64_sex_male_no_car_access,W02000258,age_45_64,sex_male,no_car_access,92.7964918903979
W02000258_age_45_64_sex_male_car_access,W02000258,age_45_64,sex_male,car_access,203.1825982824994
W02000258_age_65_plus_sex_female_no_car_access,W02000258,age_65_plus,sex_female,no_car_access,78.66034179846264
W02000258_age_65_plus_sex_female_car_access,W02000258,age_65_plus,sex_female,car_access,172.2307848369741
W02000258_age_65_plus_sex_male_no_car_access,W02000258,age_65_plus,sex_male,no_car_access,77.91929880175695
W02000258_age_65_plus_sex_male_car_access,W02000258,age_65_plus,sex_male,car_access,170.6082338283913
W02000259_age_16_24_sex_female_no_car_access,W02000259,age_16_24,sex_female,no_car_access,47.01543014161909
W02000259_age_16_24_sex_female_car_access,W02000259,age_16_24,sex_female,car_access,104.63115620376237
W02000259_age_16_24_sex_male_no_car_access,W02000259,age_16_24,sex_male,no_car_access,43.65718513150345
W02000259_age_16_24_sex_male_car_access,W02000259,age_16_24,sex_male,car_access,97.15750218920793
W02000259_age_25_44_sex_female_no_car_access,W02000259,age_25_44,sex_female,no_car_access,95.35897977876418
W02000259_age_25_44_sex_female_car_access,W02000259,age_25_44,sex_female,car_access,212.2179947861622
W02000259_age_25_44_sex_male_no_car_access,W02000259,age_25_44,sex_male,no_car_access,88.54762408028103
W02000259_age_25_44_sex_male_car_access,W02000259,age_25_44,sex_male,car_access,197.0595665871506
W02000259_age_45_64_sex_female_no_car_access,W02000259,age_45_64,sex_female,no_car_access,97.55037694638199
W02000259_age_45_64_sex_female_car_access,W02000259,age_45_64,sex_female,car_access,217.09487071091377
W02000259_age_45_64_sex_male_no_car_access,W02000259,age_45_64,sex_male,no_car_access,90.58249287878328
W02000259_age_45_64_sex_male_car_access,W02000259,age_45_64,sex_male,car_access,201.5880942315628
W02000259_age_65_plus_sex_female_no_car_access,W02000259,age_65_plus,sex_female,no_car_access,68.7301838934686
W02000259_age_65_plus_sex_female_car_access,W02000259,age_65_plus,sex_female,car_access,152.9565630944832
W02000259_age_65_plus_sex_male_no_car_access,W02000259,age_65_plus,sex_male,no_car_access,63.82088504393514
W02000259_age_65_plus_sex_male_car_access,W02000259,age_65_plus,sex_male,car_access,142.0310943020201
W02000260_age_16_24_sex_female_no_car_access,W02000260,age_16_24,sex_female,no_car_access,39.34113168755083
W02000260_age_16_24_sex_female_car_access,W02000260,age_16_24,sex_female,car_access,86.78333488166267
