area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,bhf_estimate,bhf_variance,bhf_ci_width,fh_estimate,fh_variance,fh_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width,mrp_minus_bhf
W02000240,Vale of Glamorgan 004,2023,4,0.3821218455135906,0.07541976152873689,1.0765164340207978,0.21008616705320704,0.00111318895350357,0.13120995914751504,0.22153347669620585,0.0018509999150862,0.16905379105933216,0.2141841465506605,0.002283313252542317,0.13036790859955538,0.3163865870275684,0.186018678428013,0.004097979497453469
W02000240,Vale of Glamorgan 004,2025,9,0.23257132757896865,0.02165848856048714,0.5768888694491725,0.21008178984681597,0.00207849498799438,0.18137815634110332,0.159709320396151,0.00179440747394489,0.1664546004131469,0.21611348576953943,0.0031631663814254635,0.1188182138059726,0.3345131820797229,0.21569496827375031,0.006031695922723457
W02000241,Vale of Glamorgan 005,2021,10,0.3254299456153663,0.02399623667622223,0.607225016096464,0.17700639221692752,0.00142356604393342,0.14839523761181128,0.1526546292895845,0.0016041974673868301,0.15726269254334996,0.17871648909978197,0.0019252675320845687,0.10809636702873367,0.27102194395577606,0.1629255769270424,0.0017100968828544505
W02000241,Vale of Glamorgan 005,2023,4,0.19491158055598495,0.03509183804939568,0.7343128782997632,0.20885319583860656,0.00145817045680898,0.15030657467336128,0.209402641433887,0.00164758794786761,0.1593682988788604,0.21365898660380364,0.0025092968030033407,0.1324625454868023,0.32120501982922356,0.18874247434242125,0.004805790765197077
W02000241,Vale of Glamorgan 005,2025,14,0.08571980997754938,0.00684297326408523,0.3242653234935507,0.20885271966316687,0.00242746852121851,0.1957049305526865,0.14757798427159224,0.00158035518478062,0.1560928634273825,0.21522406645797487,0.0036348779083203407,0.11994827218777468,0.3551859861866836,0.23523771399890894,0.006371346794807997
W02000242,Vale of Glamorgan 006,2021,7,0.23229378979409,0.02616522429055024,0.6340745433980909,0.15354266760916382,0.00111502780961226,0.13183974088877823,0.144100961349856,0.00190235120530219,0.17141817110034674,0.15102971020782857,0.0012285423069342133,0.09029060608876135,0.22122649055086463,0.13093588446210327,-0.002512957401335253
W02000242,Vale of Glamorgan 006,2023,4,0,0,0,0.18538935333833045,0.00114755701153707,0.13379174771840677,0.20084876433007076,0.00194971543376239,0.17352996240496463,0.18295403059641208,0.0016978458001267974,0.11449871729544467,0.2746127318324132,0.16011401453696852,-0.0024353227419183776
W02000242,Vale of Glamorgan 006,2025,11,0.3303578552998071,0.03512637468853634,0.7346741369785239,0.1853865223410808,0.00211251301583288,0.1829788606766295,0.13902459517288884,0.00189240937765464,0.1709715830117038,0.1838954321601248,0.002504551133122629,0.09608329216698183,0.2911106269979956,0.19502733483101378,-0.0014910901809560007
W02000243,Vale of Glamorgan 007,2021,17,0.09583720050472132,0.00445311557213456,0.26158333352220026,0.15098416245410523,0.0010722233305632,0.1290807144893672,0.1142798567375314,0.00108317336335628,0.12915668509580952,0.1432894557623341,0.001230314729354102,0.07843481618412529,0.2193255763210799,0.14089076013695462,-0.007694706691771136
W02000243,Vale of Glamorgan 007,2023,5,0,0,0,0.18283086536787893,0.0011088415676036,0.131198870932079,0.17102807495346767,0.00115189487184696,0.13318323328457915,0.17267021005390332,0.0017690192596038481,0.09509429224066485,0.2611270311450018,0.16603273890433695,-0.010160655313975614
