area_id,time_id,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width
W02000223,2021,0.022458575186716654,4.477680288375245e-5,0.011548075401438587,0.03744119953017605,0.02589312412873746
W02000224,2021,0.023994272961066092,5.194537189834974e-5,0.011319818832771774,0.03987647306369177,0.028556654230919996
W02000225,2021,0.02498215776087985,6.65292683291919e-5,0.012909254403801966,0.0429179952282996,0.030008740824497636
W02000226,2021,0.02254721401559563,3.941616594237272e-5,0.012041224220574704,0.037262692830419386,0.025221468609844682
W02000227,2021,0.02629363709390144,6.307289464592785e-5,0.012608298959122747,0.04472009210212256,0.03211179314299982
W02000228,2021,0.025249922991245382,6.068593581616323e-5,0.014013842007186535,0.0426011047490179,0.028587262741831362
W02000229,2021,0.026607905318368683,8.659400906534467e-5,0.012484005480550064,0.047093090344280816,0.03460908486373075
W02000230,2021,0.023880025508517783,5.909476381636833e-5,0.012431369941413337,0.04202897992116782,0.02959760997975448
W02000231,2021,0.029838143633832123,8.625199430637255e-5,0.016030345964207767,0.0511038857272908,0.03507353976308303
W02000232,2021,0.02340129174404109,4.729252957535639e-5,0.012068069838467768,0.038416240726407966,0.026348170887940198
W02000233,2021,0.02437971566785721,7.931526326340986e-5,0.01039837769182832,0.043518740544383414,0.033120362852555096
W02000234,2021,0.02478082269717608,7.449508989697312e-5,0.010851697537775491,0.045042143787839474,0.03419044625006398
W02000235,2021,0.019433389868726447,5.4801530761226323e-5,0.00850489317443629,0.03721332654108384,0.02870843336664755
W02000236,2021,0.020907463849052614,6.902106204094984e-5,0.007574995378974858,0.04126664591906219,0.03369165054008733
W02000237,2021,0.0245148617610586,5.030693961614156e-5,0.014188123426364694,0.04173080297003748,0.027542679543672784
W02000238,2021,0.024389355433911505,5.8600226823279405e-5,0.012738094143807159,0.040585220158544946,0.027847126014737787
W02000239,2021,0.026435065960603982,5.592127867120732e-5,0.01385979624107969,0.04470544772877508,0.030845651487695386
W02000240,2021,0.03341111770266093,1.153299632371829e-4,0.017265302506987733,0.056935642335557576,0.039670339828569844
W02000241,2021,0.030916431845078893,1.19492646385568e-4,0.013263132326349987,0.052620882726732356,0.03935775040038237
W02000242,2021,0.02991467877019358,9.683207482444812e-5,0.015739916406257475,0.05431811751540018,0.0385782011091427
