area_id,msoa_name,time_id,n,direct_estimate,variance,direct_ci_width,bhf_estimate,bhf_variance,bhf_ci_width,fh_estimate,fh_variance,fh_ci_width,mrp_estimate,mrp_variance,mrp_lower,mrp_upper,mrp_ci_width,mrp_minus_bhf
W02000020,Gwynedd 011,2021,10,0.09952226276588916,0.00931368695508842,0.37830223317769723,0.0985364050126793,0.00113403877862298,0.13279826860008298,0.09359520654374034,0.00113179844734737,0.1320397556544108,0.10267972058594378,6.479674901801361e-4,0.058604493283893805,0.16271407988565184,0.10410958660175804,0.004143315573264486
W02000020,Gwynedd 011,2023,9,0.1307567077994757,0.01491441663403652,0.4787196145316243,0.13043990235521127,0.00117125007419597,0.13490450430676998,0.15033092567796516,0.00118047907998569,0.13484385064719634,0.12601850853153623,8.850324178516968e-4,0.07400123947958667,0.18362827740081183,0.10962703792122516,-0.0044213938236750405
W02000020,Gwynedd 011,2025,19,0.0970039934039527,0.00373142301720894,0.2394502692685758,0.13044042892960725,0.00214159169043846,0.1838663867418991,0.08851729975738427,0.00111203316631479,0.13088298946978102,0.1281327009212555,0.0012637312982829402,0.07357080260708361,0.2066854148191832,0.13311461221209958,-0.002307728008351745
W02000021,Gwynedd 012,2021,15,0.04884539924695608,0.00236761286709421,0.19073633458036207,0.09941274829623226,0.00164045357036501,0.1595120649305594,0.0852968420678744,0.00112910366605629,0.13188667493395145,0.105938149025214,0.001148682909471656,0.053186475619651064,0.18058771174435642,0.12740123612470536,0.006525400728981751
W02000021,Gwynedd 012,2023,3,0.4465195232973333,0.09508480775803044,1.2087421122408055,0.13131616591144096,0.0016903751354379,0.1618772664348517,0.1420326146093481,0.00121413298174494,0.13675759758302647,0.13116805660519054,0.0017038329906722233,0.06930997507762938,0.22685162023235478,0.1575416451547254,-1.481093062504213e-4
W02000021,Gwynedd 012,2025,16,0.3973343698625338,0.02559915894294447,0.6271781722085835,0.13132020223492674,0.0026657077490859,0.20454006664988708,0.08021890501094503,0.00114472828716226,0.13280002553999637,0.13305113300876617,0.002137662403221386,0.067268162719331,0.24499675058566547,0.17772858786633447,0.0017309307738394286
W02000022,Gwynedd 013,2021,15,0.0212344945063327,4.957953341325928e-4,0.08728292753024817,0.09927483067684265,0.0010080298240196,0.1252523161729396,0.04043144863192553,3.5798762585758124e-4,0.07420864259530335,0.1014960022572195,7.241273018792035e-4,0.05803431150771425,0.1558179221912136,0.09778361068349935,0.0022211715803768517
W02000022,Gwynedd 013,2023,3,0,0,0,0.13117808256090657,0.00105076024751041,0.12780395850078208,0.09716755531488563,4.641210561774721e-4,0.08448844546367155,0.12600831309794475,0.001089160854947493,0.07279880477218272,0.1936491445228733,0.12085033975069058,-0.005169769462961826
W02000022,Gwynedd 013,2025,21,0.08936955803134836,0.00312838394597555,0.21924924723962602,0.1311776121674762,0.00201950524090042,0.17877605411942804,0.03535307431022193,3.86843986458369e-4,0.07714404925881391,0.12743541846773168,0.001399503016372748,0.06570153835857127,0.206523121962008,0.14082158360343672,-0.003742193699744517
W02000023,Gwynedd 014,2021,13,0,0,0,0.06959591511891365,0.00227132611398044,0.16134892255280286,0.08696634133647384,0.00248677062629379,0.1963237856210164,0.0858063237101442,0.0012590450793125189,0.03655188962429294,0.1676946754870874,0.1311427858627945,0.016210408591230546
W02000023,Gwynedd 014,2023,5,0,0,0,0.10149943318824992,0.00232134814784666,0.18926049848904877,0.14370172867201175,0.00254107821298248,0.19843780517875495,0.10752048844399499,0.0019692410109856473,0.04813399166504918,0.20375741926047472,0.15562342759542552,0.006021055255745075
W02000023,Gwynedd 014,2025,10,0,0,0,0.10150640337248729,0.00329972633575757,0.21419293136725415,0.08188887243731793,0.00247116887589831,0.19572548253018512,0.10897889150662714,0.0023226738387896262,0.04669219081947858,0.2211069484733488,0.1744147576538702,0.007472488134139851
W02000024,Gwynedd 015,2021,6,0,0,0,0.11016295585489436,6.669987917727326e-4,0.10198668516734992,0.09858253312055355,0.00189925253711207,0.17140400263542294,0.10989841852608832,5.503209884037359e-4,0.06623650968194483,0.15446373114182932,0.08822722145988449,-2.645373288060332e-4
W02000024,Gwynedd 015,2023,5,0,0,0,0.14206637446549084,6.975099859081423e-4,0.10420530734460212,0.15531794066129773,0.00194617808171405,0.1734947413627985,0.13540714056454117,8.693856572298425e-4,0.08233324695507194,0.19702517023695698,0.11469192328188504,-0.006659233900949663
W02000024,Gwynedd 015,2025,10,0.24696837873901048,0.03909264874130525,0.7750427093562885,0.14205957762166974,0.00165800038808746,0.162713286883308,0.0935051328590482,0.00187977180847674,0.17052809795614626,0.13754755132385973,0.0016050791577174109,0.07484268037259176,0.23047117160866415,0.1556284912360724,-0.004512026297810001
W02000025,Gwynedd 016,2021,12,0,0,0,0.1088948157618246,9.30338101630108e-4,0.12034630350215118,0.09782681211693804,0.00155954234676516,0.15514086490401618,0.10481990136835513,7.845982655063052e-4,0.05653715832744427,0.16384380009202237,0.1073066417645781,-0.004074914393469464
W02000025,Gwynedd 016,2023,1,0,0,0,0.14079792326421636,9.707451674265296e-4,0.12284667756637474,0.1545623487880439,0.00160710583524009,0.15747838905969647,0.12914918268520478,0.001090040275883009,0.06935862017440891,0.1986016661034598,0.1292430459290509,-0.01164874057901158
W02000025,Gwynedd 016,2025,13,0.1295171940947774,0.00643094104387587,0.31435136518463436,0.1407959638984178,0.00193826995897537,0.17534911873398867,0.09274918670400638,0.00153500581871225,0.15391695681584522,0.13134424933752392,0.0015949379619139066,0.0641570651517698,0.21166841147804685,0.14751134632627705,-0.009451714560893887
W02000026,Gwynedd 017,2021,11,0,0,0,0.11200459148036523,9.34269383888471e-4,0.12084989682205476,0.09894605631909334,0.00177175676557904,0.1654057572957318,0.11122544419628834,9.119398443019719e-4,0.06128709147513324,0.18275757871728127,0.12147048724214803,-7.791472840768948e-4
W02000026,Gwynedd 017,2023,5,0.41717904425518626,0.05333459473588196,0.905279292586106,0.14390796560545058,9.684825131465596e-4,0.12299895782776692,0.15568154886921082,0.00181288368977427,0.16730458465216835,0.13730082792240675,0.0012788129958440295,0.07484070684949999,0.21641314418914737,0.14157243733964736,-0.006607137683043829
W02000026,Gwynedd 017,2025,14,0.12023827388684268,0.01243963655426867,0.4372017912480434,0.14390460555323775,0.00193546606295386,0.17534253023896218,0.09386852494360684,0.00175096872298329,0.164434915758517,0.13970924349929412,0.001825557101038462,0.06304763278957805,0.23690177128696105,0.17385413849738302,-0.004195362053943635
W02000027,Conwy 001,2021,6,0,0,0,0.10960950330456871,0.00231792151843856,0.18985209522175697,0.09149931974841471,0.00156769524577084,0.15543979283205667,0.10259575267623114,0.0015419426665000432,0.04199641747992723,0.1917894568780652,0.14979303939813798,-0.0070137506283375756
W02000027,Conwy 001,2023,6,0.07201612177035013,0.00542375678925592,0.28868763991128404,0.1415127730086228,0.00235598792606535,0.1913369985336673,0.14823512167543748,0.00157375052946243,0.155726889631,0.12737794137688105,0.0021295014322100124,0.052905554107609616,0.22660275481575654,0.17369720070814693,-0.014134831631741757
W02000027,Conwy 001,2025,14,0.16868629532345147,0.01002640738727874,0.3925100309430812,0.1415179360147968,0.00333425317339221,0.22873725350103785,0.08642142937329522,0.00154398644026949,0.15426305196385842,0.12875601202107012,0.0024380974051530476,0.05127448448503326,0.23518010375166465,0.1839056192666314,-0.012761923993726693
W02000028,Conwy 002,2021,11,0.08536254482339001,0.00687076517368526,0.32492313848891236,0.10778421644065558,0.0014746245094323,0.15144547343119444,0.09901898246885578,0.00130347094298625,0.14171555090873134,0.10102107444612131,9.019856139024353e-4,0.05432580594128275,0.16950003156477628,0.11517422562349353,-0.006763141994534275
W02000028,Conwy 002,2023,0,NA,NA,NA,0.13968759113771587,0.00152167363703306,0.15378642021315436,0.15575473743380147,0.00136289521607969,0.1449046684447376,0.12468721719409029,0.0013170637144585533,0.06694723927713489,0.20836153236727328,0.1414142930901384,-0.015000373943625578
W02000028,Conwy 002,2025,20,0.12411815960295478,0.00498526882402063,0.2767721438119484,0.13969067845135635,0.00249584284376724,0.1982689216749075,0.0939411425634564,0.0012871503722458,0.14082836409422295,0.1273940645378389,0.002023481979685778,0.057624180588643534,0.23722066595170221,0.17959648536305867,-0.01229661391351744
W02000029,Conwy 003,2021,13,0.04888062877624214,0.00236765824355765,0.19073816234937035,0.0957277815747237,0.00109948021196348,0.13077360314986025,0.06232603304485788,8.323418640668436e-4,0.11318841194438849,0.10185537091395212,7.821141308222244e-4,0.05699011264555752,0.176286601370871,0.11929648872531347,0.006127589339228426
W02000029,Conwy 003,2023,4,0.11725684052952652,0.01497783895008014,0.47973639240616867,0.1276312521527962,0.00114251199080124,0.13325414907563576,0.11906194759949064,8.964627045220646e-4,0.1174644356775828,0.12444636056248251,0.0011452904298683475,0.0668649554620753,0.2006552935969439,0.1337903381348686,-0.003184891590313682
W02000029,Conwy 003,2025,16,0.05964954227518533,0.00348514269847698,0.23141332857415206,0.12763141233229114,0.00211242766112557,0.18264310716942309,0.05724794448661929,8.241594677157369e-4,0.11263452385448731,0.12579469087900957,0.0015464851421217699,0.06554602238669571,0.21851852223803647,0.15297249985134076,-0.0018367214532815646
